Group,Group_Name,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS015,PEZYFoldings,180.87669875556352,90.15854372533636,90.71815503022717,TS015_v1_5,TS015_v2_1,90.71815503022717,v2_v2,90.15854372533636,,,90.71815503022717,5.0,,,1.0
TS462,Zheng,179.34129021699061,84.51002740422817,94.83126281276245,TS462_v1_6,TS462_v2_3,94.83126281276245,v2_v2,84.51002740422817,,,94.83126281276245,6.0,,,3.0
TS110,MIEnsembles-Server,176.5845335626828,81.67568664195346,94.90884692072932,TS110_v1_2,TS110_v2_5,94.90884692072932,v2_v2,81.67568664195346,,,94.90884692072932,2.0,,,5.0
TS091,Huang-HUST,175.1480558381316,78.62154666338226,96.52650917474934,TS091_v1_2,TS091_v2_1,96.52650917474934,v2_v2,78.62154666338226,,,96.52650917474934,2.0,,,1.0
TS022,Yang,174.58544643317038,84.28047397306608,90.3049724601043,TS022_v1_4,TS022_v2_2,90.3049724601043,v2_v2,84.28047397306608,,,90.3049724601043,4.0,,,2.0
TS388,DeepFold-server,173.77528334115578,79.8818476159752,93.8934357251806,TS388_v1_4,TS388_v2_1,93.8934357251806,v2_v2,79.8818476159752,,,93.8934357251806,4.0,,,1.0
TS147,Zheng-Multimer,173.48706509551585,78.65580228275338,94.83126281276245,TS147_v1_1,TS147_v2_3,94.83126281276245,v2_v2,78.65580228275338,,,94.83126281276245,1.0,,,3.0
TS375,milliseconds,173.06467009449455,78.30773570040328,94.75693439409126,TS375_v1_3,TS375_v2_4,94.75693439409126,v2_v2,78.30773570040328,,,94.75693439409126,3.0,,,4.0
TS319,MULTICOM_LLM,171.03941775288757,78.02288887636337,93.0165288765242,TS319_v1_3,TS319_v2_4,93.0165288765242,v2_v2,78.02288887636337,,,93.0165288765242,3.0,,,4.0
TS425,MULTICOM_GATE,170.62199745850052,78.02288887636337,92.59910858213716,TS425_v1_2,TS425_v2_4,92.59910858213716,v2_v2,78.02288887636337,,,92.59910858213716,2.0,,,4.0
TS198,colabfold,169.62690708114238,74.33252591101584,95.29438117012654,TS198_v1_3,TS198_v2_1,95.29438117012654,v2_v2,74.33252591101584,,,95.29438117012654,3.0,,,1.0
TS145,colabfold_baseline,169.60063521416316,74.24053191898435,95.3601032951788,TS145_v1_5,TS145_v2_1,95.3601032951788,v2_v2,74.24053191898435,,,95.3601032951788,5.0,,,1.0
TS017,Seder2024hard,169.60063521416316,74.24053191898435,95.3601032951788,TS017_v1_3,TS017_v2_1,95.3601032951788,v2_v2,74.24053191898435,,,95.3601032951788,3.0,,,1.0
TS148,Guijunlab-Complex,169.12182468550463,78.12818003698607,90.99364464851855,TS148_v1_5,TS148_v2_2,90.99364464851855,v2_v2,78.12818003698607,,,90.99364464851855,5.0,,,2.0
TS020,comppharmunibas,167.0119801784138,78.80614262725146,88.20583755116236,TS020_v1_4,TS020_v2_3,88.20583755116236,v2_v2,78.80614262725146,,,88.20583755116236,4.0,,,3.0
TS208,falcon2,164.12715311021185,86.00597781981364,78.12117529039821,TS208_v1_4,TS208_v2_2,86.00597781981364,v1_v1,86.00597781981364,,,78.12117529039821,4.0,,,2.0
TS139,DeepFold-refine,162.1318144431915,68.3596812415962,93.7721332015953,TS139_v1_3,TS139_v2_6,93.7721332015953,v2_v2,68.3596812415962,,,93.7721332015953,3.0,,,6.0
TS465,Wallner,161.28160364367923,83.15138476133947,78.13021888233976,TS465_v1_3,TS465_v2_1,83.15138476133947,v1_v1,83.15138476133947,,,78.13021888233976,3.0,,,1.0
TS408,SNU-CHEM-lig,158.0349635604794,83.92391245740286,74.11105110307655,TS408_v1_1,TS408_v2_2,83.92391245740286,v1_v1,83.92391245740286,,,74.11105110307655,1.0,,,2.0
TS287,plmfold,157.99470536468888,78.27746454370639,79.7172408209825,TS287_v1_1,TS287_v2_5,79.7172408209825,v2_v2,78.27746454370639,,,79.7172408209825,1.0,,,5.0
TS204,Zou,156.59925708249546,62.00671785550228,94.59253922699318,TS204_v1_1,TS204_v2_3,94.59253922699318,v2_v2,62.00671785550228,,,94.59253922699318,1.0,,,3.0
TS494,ClusPro,156.43805048060113,57.77148382404347,98.66656665655768,TS494_v1_3,TS494_v2_1,98.66656665655768,v2_v2,57.77148382404347,,,98.66656665655768,3.0,,,1.0
TS274,kozakovvajda,156.43805048060113,57.77148382404347,98.66656665655768,TS274_v1_3,TS274_v2_1,98.66656665655768,v2_v2,57.77148382404347,,,98.66656665655768,3.0,,,1.0
TS393,GuijunLab-QA,156.24564317499448,78.12818003698607,78.1174631380084,TS393_v1_1,TS393_v2_4,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,4.0
TS314,GuijunLab-PAthreader,156.24564317499448,78.12818003698607,78.1174631380084,TS314_v1_1,TS314_v2_5,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,5.0
TS312,GuijunLab-Assembly,156.24564317499448,78.12818003698607,78.1174631380084,TS312_v1_1,TS312_v2_5,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,5.0
TS386,ShanghaiTech-Ligand,155.8521469555259,88.03846999930116,67.81367695622475,TS386_v1_4,TS386_v2_5,88.03846999930116,v1_v1,88.03846999930116,,,67.81367695622475,4.0,,,5.0
TS298,ShanghaiTech-human,155.8521469555259,88.03846999930116,67.81367695622475,TS298_v1_4,TS298_v2_5,88.03846999930116,v1_v1,88.03846999930116,,,67.81367695622475,4.0,,,5.0
TS264,GuijunLab-Human,155.64038921940227,78.12818003698607,77.51220918241619,TS264_v1_1,TS264_v2_6,78.12818003698607,v1_v1,78.12818003698607,,,77.51220918241619,1.0,,,6.0
TS369,Bhattacharya,155.59596450535173,75.37233540174797,80.22362910360374,TS369_v1_1,TS369_v2_5,80.22362910360374,v2_v2,75.37233540174797,,,80.22362910360374,1.0,,,5.0
TS052,Yang-Server,155.37722534990337,64.23227232081933,91.14495302908404,TS052_v1_1,TS052_v2_5,91.14495302908404,v2_v2,64.23227232081933,,,91.14495302908404,1.0,,,5.0
TS040,DELCLAB,155.17345817703512,58.04540676335979,97.12805141367534,TS040_v1_5,TS040_v2_3,97.12805141367534,v2_v2,58.04540676335979,,,97.12805141367534,5.0,,,3.0
