Group,Group_Name,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS204,Zou,161.90153019725528,66.94097884090267,94.96055135635262,TS204_v1_5,TS204_v2_3,94.96055135635262,v2_v2,66.94097884090267,,,94.96055135635262,5.0,,,3.0
TS274,kozakovvajda,161.68714160174872,62.96942639675797,98.71771520499075,TS274_v1_3,TS274_v2_1,98.71771520499075,v2_v2,62.96942639675797,,,98.71771520499075,3.0,,,1.0
TS494,ClusPro,161.68714160174872,62.96942639675797,98.71771520499075,TS494_v1_3,TS494_v2_1,98.71771520499075,v2_v2,62.96942639675797,,,98.71771520499075,3.0,,,1.0
TS264,GuijunLab-Human,161.57891541528556,81.12967628763779,80.44923912764776,TS264_v1_1,TS264_v2_6,81.12967628763779,v1_v1,81.12967628763779,,,80.44923912764776,1.0,,,6.0
TS369,Bhattacharya,161.41703593555155,78.8125428280057,82.60449310754584,TS369_v1_1,TS369_v2_5,82.60449310754584,v2_v2,78.8125428280057,,,82.60449310754584,1.0,,,5.0
TS298,ShanghaiTech-human,161.26815728204915,89.36754075523868,71.90061652681047,TS298_v1_4,TS298_v2_5,89.36754075523868,v1_v1,89.36754075523868,,,71.90061652681047,4.0,,,5.0
TS386,ShanghaiTech-Ligand,161.26815728204915,89.36754075523868,71.90061652681047,TS386_v1_4,TS386_v2_5,89.36754075523868,v1_v1,89.36754075523868,,,71.90061652681047,4.0,,,5.0
TS052,Yang-Server,161.01108261104827,69.05064223267786,91.9604403783704,TS052_v1_1,TS052_v2_5,91.9604403783704,v2_v2,69.05064223267786,,,91.9604403783704,1.0,,,5.0
TS055,LCDD-team,160.75983124902837,85.68482715007755,75.07500409895081,TS055_v1_4,TS055_v2_2,85.68482715007755,v1_v1,85.68482715007755,,,75.07500409895081,4.0,,,2.0
TS456,Yang-Multimer,160.53788572762716,68.48390927839979,92.05397644922736,TS456_v1_5,TS456_v2_4,92.05397644922736,v2_v2,68.48390927839979,,,92.05397644922736,5.0,,,4.0
TS423,ShanghaiTech-server,160.37321190814447,81.8352515004566,78.53796040768786,TS423_v1_1,TS423_v2_3,81.8352515004566,v1_v1,81.8352515004566,,,78.53796040768786,1.0,,,3.0
TS235,isyslab-hust,160.1190359159583,78.24654950520917,81.87248641074915,TS235_v1_3,TS235_v2_4,81.87248641074915,v2_v2,78.24654950520917,,,81.87248641074915,3.0,,,4.0
TS267,kiharalab_server,160.1020354950623,79.28429824949909,80.81773724556322,TS267_v1_2,TS267_v2_3,80.81773724556322,v2_v2,79.28429824949909,,,80.81773724556322,2.0,,,3.0
TS059,DeepFold,160.05956434854457,65.81440739408437,94.2451569544602,TS059_v1_3,TS059_v2_6,94.2451569544602,v2_v2,65.81440739408437,,,94.2451569544602,3.0,,,6.0
TS164,McGuffin,160.0546158486291,79.8573542755485,80.19726157308061,TS164_v1_1,TS164_v2_5,80.19726157308061,v2_v2,79.8573542755485,,,80.19726157308061,1.0,,,5.0
TS163,MultiFOLD2,160.0546158486291,79.8573542755485,80.19726157308061,TS163_v1_1,TS163_v2_5,80.19726157308061,v2_v2,79.8573542755485,,,80.19726157308061,1.0,,,5.0
TS311,RAGfold_Prot1,159.85133434009913,80.54010811496491,79.31122622513422,TS311_v1_4,TS311_v2_5,80.54010811496491,v1_v1,80.54010811496491,,,79.31122622513422,4.0,,,5.0
TS040,DELCLAB,159.8329709272262,62.484315208901066,97.34865571832512,TS040_v1_5,TS040_v2_3,97.34865571832512,v2_v2,62.484315208901066,,,97.34865571832512,5.0,,,3.0
TS419,CSSB-Human,159.8116907641754,68.54905105552453,91.26263970865088,TS419_v1_3,TS419_v2_5,91.26263970865088,v2_v2,68.54905105552453,,,91.26263970865088,3.0,,,5.0
TS221,CSSB_FAKER,159.8116907641754,68.54905105552453,91.26263970865088,TS221_v1_3,TS221_v2_5,91.26263970865088,v2_v2,68.54905105552453,,,91.26263970865088,3.0,,,5.0
TS269,CSSB_server,159.7772338466364,68.49138453741276,91.28584930922364,TS269_v1_3,TS269_v2_4,91.28584930922364,v2_v2,68.49138453741276,,,91.28584930922364,3.0,,,4.0
TS241,elofsson,159.4815108072217,79.32726888429175,80.15424192292994,TS241_v1_2,TS241_v2_1,80.15424192292994,v2_v2,79.32726888429175,,,80.15424192292994,2.0,,,1.0
TS304,AF3-server,159.4815108072217,79.32726888429175,80.15424192292994,TS304_v1_2,TS304_v2_1,80.15424192292994,v2_v2,79.32726888429175,,,80.15424192292994,2.0,,,1.0
TS014,Cool-PSP,159.4581454801355,80.1013069491668,79.35683853096869,TS014_v1_5,TS014_v2_2,80.1013069491668,v1_v1,80.1013069491668,,,79.35683853096869,5.0,,,2.0
TS345,MULTICOM_human,159.3175457866132,79.24817770563598,80.06936808097723,TS345_v1_4,TS345_v2_1,80.06936808097723,v2_v2,79.24817770563598,,,80.06936808097723,4.0,,,1.0
TS196,HYU_MLLAB,159.20229551804687,79.5708167925594,79.63147872548745,TS196_v1_4,TS196_v2_1,79.63147872548745,v2_v2,79.5708167925594,,,79.63147872548745,4.0,,,1.0
TS475,ptq,159.03638148623673,79.41314162917588,79.62323985706087,TS475_v1_3,TS475_v2_5,79.62323985706087,v2_v2,79.41314162917588,,,79.62323985706087,3.0,,,5.0
TS051,MULTICOM,158.83099191437,78.67162283773953,80.15936907663047,TS051_v1_1,TS051_v2_6,80.15936907663047,v2_v2,78.67162283773953,,,80.15936907663047,1.0,,,6.0
TS286,CSSB_experimental,158.7965231614155,65.8452408517347,92.9512823096808,TS286_v1_2,TS286_v2_4,92.9512823096808,v2_v2,65.8452408517347,,,92.9512823096808,2.0,,,4.0
TS301,GHZ-MAN,158.69178370528505,78.95632319625044,79.7354605090346,TS301_v1_2,TS301_v2_4,79.7354605090346,v2_v2,78.95632319625044,,,79.7354605090346,2.0,,,4.0
TS262,CoDock,158.57974994270523,66.80705568613782,91.7726942565674,TS262_v1_3,TS262_v2_1,91.7726942565674,v2_v2,66.80705568613782,,,91.7726942565674,3.0,,,1.0
TS122,MQA_server,158.26489732132643,78.5460699531977,79.71882736812871,TS122_v1_2,TS122_v2_1,79.71882736812871,v2_v2,78.5460699531977,,,79.71882736812871,2.0,,,1.0
TS227,KUMC,157.91315129645074,80.86248736627469,77.05066393017606,TS227_v1_3,TS227_v2_4,80.86248736627469,v1_v1,80.86248736627469,,,77.05066393017606,3.0,,,4.0
TS102,Psi-Phi,157.7326752805434,81.34162868494506,76.39104659559831,TS102_v1_1,TS102_v2_3,81.34162868494506,v1_v1,81.34162868494506,,,76.39104659559831,1.0,,,3.0
TS294,KiharaLab,157.5551712837538,80.79743523474706,76.75773604900672,TS294_v1_3,TS294_v2_2,80.79743523474706,v1_v1,80.79743523474706,,,76.75773604900672,3.0,,,2.0
TS019,Zheng-Server,157.51370030856015,79.80927110240007,77.70442920616006,TS019_v1_1,TS019_v2_5,79.80927110240007,v1_v1,79.80927110240007,,,77.70442920616006,1.0,,,5.0
TS464,PocketTracer,157.3636261976008,77.37721743631145,79.98640876128937,TS464_v1_2,TS464_v2_1,79.98640876128937,v2_v2,77.37721743631145,,,79.98640876128937,2.0,,,1.0
TS272,GromihaLab,157.32352424329554,77.66143805325837,79.66208619003719,TS272_v1_3,TS272_v2_1,79.66208619003719,v2_v2,77.66143805325837,,,79.66208619003719,3.0,,,1.0
TS207,MULTICOM_ligand,157.1393894554143,80.33366570332215,76.80572375209212,TS207_v1_1,TS207_v2_3,80.33366570332215,v1_v1,80.33366570332215,,,76.80572375209212,1.0,,,3.0
TS293,MRAH,156.87836230053568,79.36505034962802,77.51331195090766,TS293_v1_2,TS293_v2_1,79.36505034962802,v1_v1,79.36505034962802,,,77.51331195090766,2.0,,,1.0
TS079,MRAFold,156.87836230053568,79.36505034962802,77.51331195090766,TS079_v1_1,TS079_v2_2,79.36505034962802,v1_v1,79.36505034962802,,,77.51331195090766,1.0,,,2.0
TS075,GHZ-ISM,156.7351556849177,78.73476193536212,78.00039374955557,TS075_v1_2,TS075_v2_1,78.73476193536212,v1_v1,78.73476193536212,,,78.00039374955557,2.0,,,1.0
TS284,Unicorn,156.7351556849177,78.73476193536212,78.00039374955557,TS284_v1_2,TS284_v2_1,78.73476193536212,v1_v1,78.73476193536212,,,78.00039374955557,2.0,,,1.0
TS331,MULTICOM_AI,156.7200766700136,78.67162283773953,78.04845383227409,TS331_v1_1,TS331_v2_5,78.67162283773953,v1_v1,78.67162283773953,,,78.04845383227409,1.0,,,5.0
TS039,arosko,149.2699340189285,65.42034920120665,83.84958481772186,TS039_v1_1,TS039_v2_3,83.84958481772186,v2_v2,65.42034920120665,,,83.84958481772186,1.0,,,3.0
TS202,test001,147.61946492303528,83.44136954614855,64.17809537688673,TS202_v1_5,TS202_v2_4,83.44136954614855,v1_v1,83.44136954614855,,,64.17809537688673,5.0,,,4.0
TS461,forlilab,147.58427618192286,66.23415580883594,81.35012037308691,TS461_v1_2,TS461_v2_3,81.35012037308691,v2_v2,66.23415580883594,,,81.35012037308691,2.0,,,3.0
TS120,Cerebra,134.71154160508425,62.264461700684286,72.44707990439997,TS120_v1_1,TS120_v2_6,72.44707990439997,v2_v2,62.264461700684286,,,72.44707990439997,1.0,,,6.0
TS167,OpenComplex,127.63828401185661,79.45603671059385,48.18224730126276,TS167_v1_2,TS167_v2_5,79.45603671059385,v1_v1,79.45603671059385,,,48.18224730126276,2.0,,,5.0
TS361,Cerebra_server,127.40520035343047,57.92273270195782,69.48246765147266,TS361_v1_3,TS361_v2_1,69.48246765147266,v2_v2,57.92273270195782,,,69.48246765147266,3.0,,,1.0
TS450,OpenComplex_Server,122.77354242278932,79.45603671059385,43.31750571219547,TS450_v1_5,TS450_v2_3,79.45603671059385,v1_v1,79.45603671059385,,,43.31750571219547,5.0,,,3.0
TS225,Unknown,79.8573542755485,79.8573542755485,0.0,TS225_v1_1,TS225_v2_None,79.8573542755485,v1_v1,79.8573542755485,,,0.0,1.0,,,
TS400,OmniFold,79.03388618158505,0.0,79.03388618158505,TS400_v1_None,TS400_v2_1,79.03388618158505,v2_v2,0.0,,,79.03388618158505,,,,1.0
TS275,Seminoles,69.52936741359947,69.52936741359947,0.0,TS275_v1_1,TS275_v2_None,69.52936741359947,v1_v1,69.52936741359947,,,0.0,1.0,,,
TS132,profold2,33.13347479990685,0.0,33.13347479990685,TS132_v1_None,TS132_v2_1,33.13347479990685,v2_v2,0.0,,,33.13347479990685,,,,1.0
