Group,Group_Name,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS145,colabfold_baseline,192.042,93.116,98.926,TS145_v1_2,TS145_v2_1,0.98926,v2_v2,0.93116,,,0.98926,2.0,,,1.0
TS022,Yang,191.978,95.045,96.933,TS022_v1_4,TS022_v2_3,0.96933,v2_v2,0.95045,,,0.96933,4.0,,,3.0
TS148,Guijunlab-Complex,191.91699999999997,93.87299999999999,98.044,TS148_v1_5,TS148_v2_2,0.98044,v2_v2,0.93873,,,0.98044,5.0,,,2.0
TS055,LCDD-team,190.68800000000002,93.986,96.702,TS055_v1_3,TS055_v2_1,0.96702,v2_v2,0.93986,,,0.96702,3.0,,,1.0
TS052,Yang-Server,190.658,93.49499999999999,97.163,TS052_v1_3,TS052_v2_4,0.97163,v2_v2,0.93495,,,0.97163,3.0,,,4.0
TS456,Yang-Multimer,189.788,92.625,97.163,TS456_v1_3,TS456_v2_4,0.97163,v2_v2,0.92625,,,0.97163,3.0,,,4.0
TS262,CoDock,189.522,92.43599999999999,97.086,TS262_v1_5,TS262_v2_2,0.97086,v2_v2,0.92436,,,0.97086,5.0,,,2.0
TS204,Zou,189.244,90.318,98.926,TS204_v1_5,TS204_v2_3,0.98926,v2_v2,0.90318,,,0.98926,5.0,,,3.0
TS019,Zheng-Server,188.807,94.21300000000001,94.594,TS019_v1_2,TS019_v2_1,0.94594,v2_v2,0.94213,,,0.94594,2.0,,,1.0
TS465,Wallner,188.803,94.44,94.363,TS465_v1_4,TS465_v2_1,0.9444,v1_v1,0.9444,,,0.94363,4.0,,,1.0
TS235,isyslab-hust,188.12099999999998,93.87299999999999,94.248,TS235_v1_3,TS235_v2_5,0.94248,v2_v2,0.93873,,,0.94248,3.0,,,5.0
TS221,CSSB_FAKER,188.05299999999997,90.545,97.508,TS221_v1_3,TS221_v2_1,0.97508,v2_v2,0.90545,,,0.97508,3.0,,,1.0
TS419,CSSB-Human,188.05299999999997,90.545,97.508,TS419_v1_3,TS419_v2_1,0.97508,v2_v2,0.90545,,,0.97508,3.0,,,1.0
TS267,kiharalab_server,188.007,93.797,94.21000000000001,TS267_v1_1,TS267_v2_3,0.9421,v2_v2,0.93797,,,0.9421,1.0,,,3.0
TS423,ShanghaiTech-server,187.994,94.781,93.21300000000001,TS423_v1_5,TS423_v2_4,0.94781,v1_v1,0.94781,,,0.93213,5.0,,,4.0
TS286,CSSB_experimental,187.986,89.788,98.198,TS286_v1_4,TS286_v2_1,0.98198,v2_v2,0.89788,,,0.98198,4.0,,,1.0
TS345,MULTICOM_human,187.885,94.327,93.55799999999999,TS345_v1_4,TS345_v2_2,0.94327,v1_v1,0.94327,,,0.93558,4.0,,,2.0
TS208,falcon2,187.809,94.289,93.52000000000001,TS208_v1_4,TS208_v2_2,0.94289,v1_v1,0.94289,,,0.9352,4.0,,,2.0
TS040,DELCLAB,187.782,87.935,99.847,TS040_v1_2,TS040_v2_3,0.99847,v2_v2,0.8793500000000001,,,0.99847,2.0,,,3.0
TS269,CSSB_server,187.749,90.318,97.431,TS269_v1_3,TS269_v2_2,0.97431,v2_v2,0.90318,,,0.97431,3.0,,,2.0
TS298,ShanghaiTech-human,187.603,95.272,92.331,TS298_v1_1,TS298_v2_4,0.95272,v1_v1,0.95272,,,0.92331,1.0,,,4.0
TS386,ShanghaiTech-Ligand,187.603,95.272,92.331,TS386_v1_1,TS386_v2_4,0.95272,v1_v1,0.95272,,,0.92331,1.0,,,4.0
TS311,RAGfold_Prot1,187.544,94.024,93.52000000000001,TS311_v1_2,TS311_v2_3,0.94024,v1_v1,0.94024,,,0.9352,2.0,,,3.0
TS059,DeepFold,187.537,89.032,98.505,TS059_v1_1,TS059_v2_6,0.98505,v2_v2,0.89032,,,0.98505,1.0,,,6.0
TS051,MULTICOM,187.508,93.911,93.597,TS051_v1_5,TS051_v2_6,0.93911,v1_v1,0.93911,,,0.93597,5.0,,,6.0
TS079,MRAFold,187.503,94.21300000000001,93.28999999999999,TS079_v1_5,TS079_v2_2,0.94213,v1_v1,0.94213,,,0.9329,5.0,,,2.0
TS293,MRAH,187.465,94.175,93.28999999999999,TS293_v1_5,TS293_v2_1,0.94175,v1_v1,0.94175,,,0.9329,5.0,,,1.0
TS393,GuijunLab-QA,187.27700000000002,93.949,93.328,TS393_v1_5,TS393_v2_4,0.93949,v1_v1,0.93949,,,0.93328,5.0,,,4.0
TS312,GuijunLab-Assembly,187.201,93.87299999999999,93.328,TS312_v1_1,TS312_v2_5,0.93873,v1_v1,0.93873,,,0.93328,1.0,,,5.0
TS314,GuijunLab-PAthreader,187.201,93.87299999999999,93.328,TS314_v1_1,TS314_v2_5,0.93873,v1_v1,0.93873,,,0.93328,1.0,,,5.0
TS196,HYU_MLLAB,187.13,93.45700000000001,93.673,TS196_v1_2,TS196_v2_4,0.93673,v2_v2,0.93457,,,0.93673,2.0,,,4.0
TS408,SNU-CHEM-lig,187.122,94.062,93.06,TS408_v1_1,TS408_v2_2,0.94062,v1_v1,0.94062,,,0.9306,1.0,,,2.0
TS264,GuijunLab-Human,187.08599999999998,93.949,93.137,TS264_v1_3,TS264_v2_2,0.93949,v1_v1,0.93949,,,0.93137,3.0,,,2.0
TS287,plmfold,187.053,93.533,93.52000000000001,TS287_v1_1,TS287_v2_4,0.93533,v1_v1,0.93533,,,0.9352,1.0,,,4.0
TS163,MultiFOLD2,186.86499999999998,93.192,93.673,TS163_v1_3,TS163_v2_5,0.93673,v2_v2,0.93192,,,0.93673,3.0,,,5.0
TS164,McGuffin,186.86499999999998,93.192,93.673,TS164_v1_3,TS164_v2_5,0.93673,v2_v2,0.93192,,,0.93673,3.0,,,5.0
TS102,Psi-Phi,186.859,93.684,93.175,TS102_v1_2,TS102_v2_5,0.93684,v1_v1,0.93684,,,0.93175,2.0,,,5.0
TS464,PocketTracer,186.824,93.381,93.443,TS464_v1_5,TS464_v2_4,0.93443,v2_v2,0.93381,,,0.93443,5.0,,,4.0
TS475,ptq,186.819,93.759,93.06,TS475_v1_3,TS475_v2_5,0.93759,v1_v1,0.93759,,,0.9306,3.0,,,5.0
TS122,MQA_server,186.782,93.684,93.098,TS122_v1_2,TS122_v2_1,0.93684,v1_v1,0.93684,,,0.93098,2.0,,,1.0
TS301,GHZ-MAN,186.748,93.381,93.367,TS301_v1_1,TS301_v2_4,0.93381,v1_v1,0.93381,,,0.93367,1.0,,,4.0
TS014,Cool-PSP,186.708,93.49499999999999,93.21300000000001,TS014_v1_3,TS014_v2_2,0.93495,v1_v1,0.93495,,,0.93213,3.0,,,2.0
TS494,ClusPro,186.611,86.611,100.0,TS494_v1_3,TS494_v2_1,1.0,v2_v2,0.86611,,,1.0,3.0,,,1.0
TS274,kozakovvajda,186.611,86.611,100.0,TS274_v1_3,TS274_v2_1,1.0,v2_v2,0.86611,,,1.0,3.0,,,1.0
TS272,GromihaLab,186.59599999999998,93.306,93.28999999999999,TS272_v1_3,TS272_v2_2,0.93306,v1_v1,0.93306,,,0.9329,3.0,,,2.0
TS227,KUMC,186.54999999999998,93.83500000000001,92.715,TS227_v1_5,TS227_v2_4,0.93835,v1_v1,0.93835,,,0.92715,5.0,,,4.0
TS207,MULTICOM_ligand,186.44,93.419,93.021,TS207_v1_1,TS207_v2_3,0.93419,v1_v1,0.93419,,,0.93021,1.0,,,3.0
TS241,elofsson,186.214,93.154,93.06,TS241_v1_4,TS241_v2_3,0.93154,v1_v1,0.93154,,,0.9306,4.0,,,3.0
TS304,AF3-server,186.214,93.154,93.06,TS304_v1_4,TS304_v2_3,0.93154,v1_v1,0.93154,,,0.9306,4.0,,,3.0
TS369,Bhattacharya,186.21099999999998,93.343,92.868,TS369_v1_1,TS369_v2_2,0.93343,v1_v1,0.93343,,,0.92868,1.0,,,2.0
TS331,MULTICOM_AI,185.667,93.911,91.756,TS331_v1_5,TS331_v2_1,0.93911,v1_v1,0.93911,,,0.91756,5.0,,,1.0
TS075,GHZ-ISM,185.17000000000002,93.759,91.411,TS075_v1_1,TS075_v2_3,0.93759,v1_v1,0.93759,,,0.91411,1.0,,,3.0
TS284,Unicorn,185.17000000000002,93.759,91.411,TS284_v1_1,TS284_v2_3,0.93759,v1_v1,0.93759,,,0.91411,1.0,,,3.0
TS039,arosko,184.918,87.027,97.89099999999999,TS039_v1_2,TS039_v2_1,0.97891,v2_v2,0.87027,,,0.97891,2.0,,,1.0
TS020,comppharmunibas,183.537,87.141,96.396,TS020_v1_4,TS020_v2_3,0.96396,v2_v2,0.87141,,,0.96396,4.0,,,3.0
TS139,DeepFold-refine,180.918,82.413,98.505,TS139_v1_3,TS139_v2_6,0.98505,v2_v2,0.8241299999999999,,,0.98505,3.0,,,6.0
TS294,KiharaLab,177.922,85.552,92.36999999999999,TS294_v1_3,TS294_v2_2,0.9237,v2_v2,0.8555200000000001,,,0.9237,3.0,,,2.0
TS202,test001,168.012,89.561,78.451,TS202_v1_5,TS202_v2_2,0.89561,v1_v1,0.89561,,,0.7845099999999999,5.0,,,2.0
TS167,OpenComplex,164.954,94.44,70.514,TS167_v1_2,TS167_v2_3,0.9444,v1_v1,0.9444,,,0.70514,2.0,,,3.0
TS461,forlilab,160.90800000000002,76.399,84.509,TS461_v1_2,TS461_v2_3,0.84509,v2_v2,0.7639900000000001,,,0.84509,2.0,,,3.0
TS120,Cerebra,160.85600000000002,85.703,75.153,TS120_v1_6,TS120_v2_1,0.8570300000000001,v1_v1,0.8570300000000001,,,0.75153,6.0,,,1.0
TS450,OpenComplex_Server,156.25,94.44,61.809999999999995,TS450_v1_5,TS450_v2_1,0.9444,v1_v1,0.9444,,,0.6181,5.0,,,1.0
TS361,Cerebra_server,152.66299999999998,76.551,76.112,TS361_v1_3,TS361_v2_4,0.76551,v1_v1,0.76551,,,0.7611199999999999,3.0,,,4.0
TS400,OmniFold,93.443,0.0,93.443,TS400_v1_None,TS400_v2_1,0.93443,v2_v2,0.0,,,0.93443,,,,1.0
TS225,Unknown,92.927,92.927,0.0,TS225_v1_1,TS225_v2_None,0.92927,v1_v1,0.92927,,,0.0,1.0,,,
TS275,Seminoles,78.707,78.707,0.0,TS275_v1_1,TS275_v2_None,0.7870699999999999,v1_v1,0.7870699999999999,,,0.0,1.0,,,
TS132,profold2,54.908,0.0,54.908,TS132_v1_None,TS132_v2_1,0.54908,v2_v2,0.0,,,0.54908,,,,1.0
