Group,Group_Name,Combined_Score,Best_v1_ref,V1_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v1_ModelNumber
TS148,Guijunlab-Complex,86.74194402958885,86.74194402958885,TS148_v1_5,86.74194402958885,v1_v1,86.74194402958885,5
TS264,GuijunLab-Human,86.74194402958885,86.74194402958885,TS264_v1_1,86.74194402958885,v1_v1,86.74194402958885,1
TS314,GuijunLab-PAthreader,86.74194402958885,86.74194402958885,TS314_v1_1,86.74194402958885,v1_v1,86.74194402958885,1
TS393,GuijunLab-QA,86.74194402958885,86.74194402958885,TS393_v1_1,86.74194402958885,v1_v1,86.74194402958885,1
TS312,GuijunLab-Assembly,86.74194402958885,86.74194402958885,TS312_v1_1,86.74194402958885,v1_v1,86.74194402958885,1
TS375,milliseconds,86.73198856032263,86.73198856032263,TS375_v1_3,86.73198856032263,v1_v1,86.73198856032263,3
TS227,KUMC,86.66552338965171,86.66552338965171,TS227_v1_3,86.66552338965171,v1_v1,86.66552338965171,3
TS425,MULTICOM_GATE,86.3901111010907,86.3901111010907,TS425_v1_2,86.3901111010907,v1_v1,86.3901111010907,2
TS319,MULTICOM_LLM,86.3901111010907,86.3901111010907,TS319_v1_3,86.3901111010907,v1_v1,86.3901111010907,3
TS014,Cool-PSP,86.23069005500794,86.23069005500794,TS014_v1_5,86.23069005500794,v1_v1,86.23069005500794,5
TS311,RAGfold_Prot1,86.2096647238484,86.2096647238484,TS311_v1_4,86.2096647238484,v1_v1,86.2096647238484,4
TS207,MULTICOM_ligand,86.08934026305562,86.08934026305562,TS207_v1_3,86.08934026305562,v1_v1,86.08934026305562,3
TS163,MultiFOLD2,86.06253883256925,86.06253883256925,TS163_v1_1,86.06253883256925,v1_v1,86.06253883256925,1
TS225,Unknown,86.06253883256925,86.06253883256925,TS225_v1_1,86.06253883256925,v1_v1,86.06253883256925,1
TS164,McGuffin,86.06253883256925,86.06253883256925,TS164_v1_1,86.06253883256925,v1_v1,86.06253883256925,1
TS294,KiharaLab,85.78367880397442,85.78367880397442,TS294_v1_2,85.78367880397442,v1_v1,85.78367880397442,2
TS196,HYU_MLLAB,85.70291870253654,85.70291870253654,TS196_v1_4,85.70291870253654,v1_v1,85.70291870253654,4
TS019,Zheng-Server,85.61582465791173,85.61582465791173,TS019_v1_1,85.61582465791173,v1_v1,85.61582465791173,1
TS304,AF3-server,85.46052528289985,85.46052528289985,TS304_v1_2,85.46052528289985,v1_v1,85.46052528289985,2
TS241,elofsson,85.46052528289985,85.46052528289985,TS241_v1_2,85.46052528289985,v1_v1,85.46052528289985,2
TS475,ptq,85.45763424138663,85.45763424138663,TS475_v1_2,85.45763424138663,v1_v1,85.45763424138663,2
TS301,GHZ-MAN,85.17322510622758,85.17322510622758,TS301_v1_2,85.17322510622758,v1_v1,85.17322510622758,2
TS267,kiharalab_server,85.12541413074716,85.12541413074716,TS267_v1_2,85.12541413074716,v1_v1,85.12541413074716,2
TS293,MRAH,85.06329059355946,85.06329059355946,TS293_v1_2,85.06329059355946,v1_v1,85.06329059355946,2
TS079,MRAFold,85.06329059355946,85.06329059355946,TS079_v1_1,85.06329059355946,v1_v1,85.06329059355946,1
TS167,OpenComplex,85.00407926579825,85.00407926579825,TS167_v1_2,85.00407926579825,v1_v1,85.00407926579825,2
TS450,OpenComplex_Server,85.00407926579825,85.00407926579825,TS450_v1_5,85.00407926579825,v1_v1,85.00407926579825,5
TS284,Unicorn,84.8863425975176,84.8863425975176,TS284_v1_2,84.8863425975176,v1_v1,84.8863425975176,2
TS075,GHZ-ISM,84.8863425975176,84.8863425975176,TS075_v1_2,84.8863425975176,v1_v1,84.8863425975176,2
TS345,MULTICOM_human,84.87200307864381,84.87200307864381,TS345_v1_4,84.87200307864381,v1_v1,84.87200307864381,4
TS017,Seder2024hard,84.76022553518746,84.76022553518746,TS017_v1_3,84.76022553518746,v1_v1,84.76022553518746,3
TS145,colabfold_baseline,84.76022553518746,84.76022553518746,TS145_v1_5,84.76022553518746,v1_v1,84.76022553518746,5
TS369,Bhattacharya,84.70326832139838,84.70326832139838,TS369_v1_1,84.70326832139838,v1_v1,84.70326832139838,1
TS122,MQA_server,84.64721909373552,84.64721909373552,TS122_v1_4,84.64721909373552,v1_v1,84.64721909373552,4
TS331,MULTICOM_AI,84.55640402076835,84.55640402076835,TS331_v1_3,84.55640402076835,v1_v1,84.55640402076835,3
TS051,MULTICOM,84.55640402076835,84.55640402076835,TS051_v1_3,84.55640402076835,v1_v1,84.55640402076835,3
TS198,colabfold,84.28640768848842,84.28640768848842,TS198_v1_4,84.28640768848842,v1_v1,84.28640768848842,4
TS235,isyslab-hust,84.10727499860184,84.10727499860184,TS235_v1_3,84.10727499860184,v1_v1,84.10727499860184,3
TS400,OmniFold,83.79730643666424,83.79730643666424,TS400_v1_1,83.79730643666424,v1_v1,83.79730643666424,1
TS272,GromihaLab,83.66676627154354,83.66676627154354,TS272_v1_1,83.66676627154354,v1_v1,83.66676627154354,1
TS464,PocketTracer,83.4359510643712,83.4359510643712,TS464_v1_1,83.4359510643712,v1_v1,83.4359510643712,1
TS269,CSSB_server,76.63732339766776,76.63732339766776,TS269_v1_3,76.63732339766776,v1_v1,76.63732339766776,3
TS221,CSSB_FAKER,76.6305464631347,76.6305464631347,TS221_v1_3,76.6305464631347,v1_v1,76.6305464631347,3
TS419,CSSB-Human,76.6305464631347,76.6305464631347,TS419_v1_3,76.6305464631347,v1_v1,76.6305464631347,3
TS020,comppharmunibas,76.56369683382488,76.56369683382488,TS020_v1_3,76.56369683382488,v1_v1,76.56369683382488,3
TS052,Yang-Server,76.28161785665547,76.28161785665547,TS052_v1_1,76.28161785665547,v1_v1,76.28161785665547,1
TS456,Yang-Multimer,75.87282820211426,75.87282820211426,TS456_v1_1,75.87282820211426,v1_v1,75.87282820211426,1
TS139,DeepFold-refine,75.61904198971452,75.61904198971452,TS139_v1_6,75.61904198971452,v1_v1,75.61904198971452,6
TS059,DeepFold,75.61904198971452,75.61904198971452,TS059_v1_6,75.61904198971452,v1_v1,75.61904198971452,6
TS204,Zou,75.40325997459061,75.40325997459061,TS204_v1_5,75.40325997459061,v1_v1,75.40325997459061,5
TS262,CoDock,74.53553907878016,74.53553907878016,TS262_v1_3,74.53553907878016,v1_v1,74.53553907878016,3
TS120,Cerebra,63.21187173514145,63.21187173514145,TS120_v1_6,63.21187173514145,v1_v1,63.21187173514145,6
TS039,arosko,55.807636237747126,55.807636237747126,TS039_v1_3,55.807636237747126,v1_v1,55.807636237747126,3
TS286,CSSB_experimental,54.6898902945462,54.6898902945462,TS286_v1_4,54.6898902945462,v1_v1,54.6898902945462,4
TS494,ClusPro,53.90498705923477,53.90498705923477,TS494_v1_3,53.90498705923477,v1_v1,53.90498705923477,3
TS274,kozakovvajda,53.90498705923477,53.90498705923477,TS274_v1_3,53.90498705923477,v1_v1,53.90498705923477,3
TS040,DELCLAB,53.84392541068784,53.84392541068784,TS040_v1_5,53.84392541068784,v1_v1,53.84392541068784,5
TS275,Seminoles,42.72586989432613,42.72586989432613,TS275_v1_1,42.72586989432613,v1_v1,42.72586989432613,1
TS461,forlilab,39.804513143766144,39.804513143766144,TS461_v1_2,39.804513143766144,v1_v1,39.804513143766144,2
TS361,Cerebra_server,18.763535444563463,18.763535444563463,TS361_v1_1,18.763535444563463,v1_v1,18.763535444563463,1
TS132,profold2,9.661322393871066,9.661322393871066,TS132_v1_1,9.661322393871066,v1_v1,9.661322393871066,1
