Group,Group_Name,TSBI_Score,Balance,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS015,PEZYFoldings,180.31708745067272,0.9969061172127701,180.87669875556352,90.15854372533636,90.71815503022717,TS015_v1_5,TS015_v2_1,90.71815503022717,v2_v2,90.15854372533636,,,90.71815503022717,5.0,,,1.0
TS462,Zheng,169.02005480845634,0.9424491961887511,179.34129021699061,84.51002740422817,94.83126281276245,TS462_v1_6,TS462_v2_3,94.83126281276245,v2_v2,84.51002740422817,,,94.83126281276245,6.0,,,3.0
TS110,MIEnsembles-Server,163.35137328390695,0.9250604794667454,176.5845335626828,81.67568664195346,94.90884692072932,TS110_v1_2,TS110_v2_5,94.90884692072932,v2_v2,81.67568664195346,,,94.90884692072932,2.0,,,5.0
TS091,Huang-HUST,157.24309332676452,0.897772416452544,175.1480558381316,78.62154666338226,96.52650917474934,TS091_v1_2,TS091_v2_1,96.52650917474934,v2_v2,78.62154666338226,,,96.52650917474934,2.0,,,1.0
TS022,Yang,168.56094794613216,0.9654925504380782,174.58544643317038,84.28047397306608,90.3049724601043,TS022_v1_4,TS022_v2_2,90.3049724601043,v2_v2,84.28047397306608,,,90.3049724601043,4.0,,,2.0
TS388,DeepFold-server,159.76369523195038,0.9193694992762703,173.77528334115578,79.8818476159752,93.8934357251806,TS388_v1_4,TS388_v2_1,93.8934357251806,v2_v2,79.8818476159752,,,93.8934357251806,4.0,,,1.0
TS147,Zheng-Multimer,157.3116045655068,0.9067627288460761,173.48706509551585,78.65580228275338,94.83126281276245,TS147_v1_1,TS147_v2_3,94.83126281276245,v2_v2,78.65580228275338,,,94.83126281276245,1.0,,,3.0
TS375,milliseconds,156.61547140080657,0.9049534565044004,173.06467009449455,78.30773570040328,94.75693439409126,TS375_v1_3,TS375_v2_4,94.75693439409126,v2_v2,78.30773570040328,,,94.75693439409126,3.0,,,4.0
TS319,MULTICOM_LLM,156.04577775272674,0.9123381019583264,171.03941775288757,78.02288887636337,93.0165288765242,TS319_v1_3,TS319_v2_4,93.0165288765242,v2_v2,78.02288887636337,,,93.0165288765242,3.0,,,4.0
TS425,MULTICOM_GATE,156.04577775272674,0.9145701027833818,170.62199745850052,78.02288887636337,92.59910858213716,TS425_v1_2,TS425_v2_4,92.59910858213716,v2_v2,78.02288887636337,,,92.59910858213716,2.0,,,4.0
TS198,colabfold,148.66505182203167,0.876423760712188,169.62690708114238,74.33252591101584,95.29438117012654,TS198_v1_3,TS198_v2_1,95.29438117012654,v2_v2,74.33252591101584,,,95.29438117012654,3.0,,,1.0
TS145,colabfold_baseline,148.48106383796872,0.8754746917691333,169.60063521416316,74.24053191898435,95.3601032951788,TS145_v1_5,TS145_v2_1,95.3601032951788,v2_v2,74.24053191898435,,,95.3601032951788,5.0,,,1.0
TS017,Seder2024hard,148.48106383796872,0.8754746917691333,169.60063521416316,74.24053191898435,95.3601032951788,TS017_v1_3,TS017_v2_1,95.3601032951788,v2_v2,74.24053191898435,,,95.3601032951788,3.0,,,1.0
TS148,Guijunlab-Complex,156.25636007397216,0.9239278275559241,169.12182468550463,78.12818003698607,90.99364464851855,TS148_v1_5,TS148_v2_2,90.99364464851855,v2_v2,78.12818003698607,,,90.99364464851855,5.0,,,2.0
TS020,comppharmunibas,157.61228525450292,0.9437184391570623,167.0119801784138,78.80614262725146,88.20583755116236,TS020_v1_4,TS020_v2_3,88.20583755116236,v2_v2,78.80614262725146,,,88.20583755116236,4.0,,,3.0
TS208,falcon2,156.24235058079643,0.9519591829871029,164.12715311021185,86.00597781981364,78.12117529039821,TS208_v1_4,TS208_v2_2,86.00597781981364,v1_v1,86.00597781981364,,,78.12117529039821,4.0,,,2.0
TS139,DeepFold-refine,136.7193624831924,0.8432605466899081,162.1318144431915,68.3596812415962,93.7721332015953,TS139_v1_3,TS139_v2_6,93.7721332015953,v2_v2,68.3596812415962,,,93.7721332015953,3.0,,,6.0
TS465,Wallner,156.26043776467952,0.9688670885856703,161.28160364367923,83.15138476133947,78.13021888233976,TS465_v1_3,TS465_v2_1,83.15138476133947,v1_v1,83.15138476133947,,,78.13021888233976,3.0,,,1.0
TS408,SNU-CHEM-lig,148.2221022061531,0.9379070230204408,158.0349635604794,83.92391245740286,74.11105110307655,TS408_v1_1,TS408_v2_2,83.92391245740286,v1_v1,83.92391245740286,,,74.11105110307655,1.0,,,2.0
TS287,plmfold,156.55492908741277,0.9908871865424049,157.99470536468888,78.27746454370639,79.7172408209825,TS287_v1_1,TS287_v2_5,79.7172408209825,v2_v2,78.27746454370639,,,79.7172408209825,1.0,,,5.0
TS204,Zou,124.01343571100455,0.7919158623190344,156.59925708249546,62.00671785550228,94.59253922699318,TS204_v1_1,TS204_v2_3,94.59253922699318,v2_v2,62.00671785550228,,,94.59253922699318,1.0,,,3.0
TS494,ClusPro,115.54296764808693,0.7385860875478927,156.43805048060113,57.77148382404347,98.66656665655768,TS494_v1_3,TS494_v2_1,98.66656665655768,v2_v2,57.77148382404347,,,98.66656665655768,3.0,,,1.0
TS274,kozakovvajda,115.54296764808693,0.7385860875478927,156.43805048060113,57.77148382404347,98.66656665655768,TS274_v1_3,TS274_v2_1,98.66656665655768,v2_v2,57.77148382404347,,,98.66656665655768,3.0,,,1.0
TS393,GuijunLab-QA,156.23492627601684,0.9999314099339995,156.24564317499448,78.12818003698607,78.1174631380084,TS393_v1_1,TS393_v2_4,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,4.0
TS314,GuijunLab-PAthreader,156.23492627601684,0.9999314099339995,156.24564317499448,78.12818003698607,78.1174631380084,TS314_v1_1,TS314_v2_5,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,5.0
