Group,Group_Name,Combined_Score,Best_v1_ref,V1_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v1_ModelNumber
TS227,KUMC,80.86248736627469,80.86248736627469,TS227_v1_3,80.86248736627469,v1_v1,80.86248736627469,3
TS294,KiharaLab,80.79743523474706,80.79743523474706,TS294_v1_3,80.79743523474706,v1_v1,80.79743523474706,3
TS311,RAGfold_Prot1,80.54010811496491,80.54010811496491,TS311_v1_4,80.54010811496491,v1_v1,80.54010811496491,4
TS207,MULTICOM_ligand,80.33366570332215,80.33366570332215,TS207_v1_2,80.33366570332215,v1_v1,80.33366570332215,2
TS014,Cool-PSP,80.1013069491668,80.1013069491668,TS014_v1_5,80.1013069491668,v1_v1,80.1013069491668,5
TS164,McGuffin,79.8573542755485,79.8573542755485,TS164_v1_1,79.8573542755485,v1_v1,79.8573542755485,1
TS163,MultiFOLD2,79.8573542755485,79.8573542755485,TS163_v1_1,79.8573542755485,v1_v1,79.8573542755485,1
TS225,Unknown,79.8573542755485,79.8573542755485,TS225_v1_1,79.8573542755485,v1_v1,79.8573542755485,1
TS019,Zheng-Server,79.80927110240007,79.80927110240007,TS019_v1_1,79.80927110240007,v1_v1,79.80927110240007,1
TS196,HYU_MLLAB,79.5708167925594,79.5708167925594,TS196_v1_4,79.5708167925594,v1_v1,79.5708167925594,4
TS167,OpenComplex,79.45603671059385,79.45603671059385,TS167_v1_2,79.45603671059385,v1_v1,79.45603671059385,2
TS450,OpenComplex_Server,79.45603671059385,79.45603671059385,TS450_v1_5,79.45603671059385,v1_v1,79.45603671059385,5
TS475,ptq,79.41314162917588,79.41314162917588,TS475_v1_3,79.41314162917588,v1_v1,79.41314162917588,3
TS079,MRAFold,79.36505034962802,79.36505034962802,TS079_v1_1,79.36505034962802,v1_v1,79.36505034962802,1
TS293,MRAH,79.36505034962802,79.36505034962802,TS293_v1_2,79.36505034962802,v1_v1,79.36505034962802,2
TS304,AF3-server,79.32726888429175,79.32726888429175,TS304_v1_2,79.32726888429175,v1_v1,79.32726888429175,2
TS241,elofsson,79.32726888429175,79.32726888429175,TS241_v1_2,79.32726888429175,v1_v1,79.32726888429175,2
TS267,kiharalab_server,79.28429824949909,79.28429824949909,TS267_v1_2,79.28429824949909,v1_v1,79.28429824949909,2
TS345,MULTICOM_human,79.24817770563598,79.24817770563598,TS345_v1_4,79.24817770563598,v1_v1,79.24817770563598,4
TS301,GHZ-MAN,78.95632319625044,78.95632319625044,TS301_v1_2,78.95632319625044,v1_v1,78.95632319625044,2
TS369,Bhattacharya,78.8125428280057,78.8125428280057,TS369_v1_1,78.8125428280057,v1_v1,78.8125428280057,1
TS284,Unicorn,78.73476193536212,78.73476193536212,TS284_v1_2,78.73476193536212,v1_v1,78.73476193536212,2
TS075,GHZ-ISM,78.73476193536212,78.73476193536212,TS075_v1_2,78.73476193536212,v1_v1,78.73476193536212,2
TS331,MULTICOM_AI,78.67162283773953,78.67162283773953,TS331_v1_1,78.67162283773953,v1_v1,78.67162283773953,1
TS051,MULTICOM,78.67162283773953,78.67162283773953,TS051_v1_1,78.67162283773953,v1_v1,78.67162283773953,1
TS122,MQA_server,78.5460699531977,78.5460699531977,TS122_v1_2,78.5460699531977,v1_v1,78.5460699531977,2
TS235,isyslab-hust,78.24654950520917,78.24654950520917,TS235_v1_3,78.24654950520917,v1_v1,78.24654950520917,3
TS198,colabfold,77.92275426273879,77.92275426273879,TS198_v1_3,77.92275426273879,v1_v1,77.92275426273879,3
TS145,colabfold_baseline,77.75118936604733,77.75118936604733,TS145_v1_5,77.75118936604733,v1_v1,77.75118936604733,5
TS017,Seder2024hard,77.75118936604733,77.75118936604733,TS017_v1_3,77.75118936604733,v1_v1,77.75118936604733,3
TS272,GromihaLab,77.66143805325837,77.66143805325837,TS272_v1_3,77.66143805325837,v1_v1,77.66143805325837,3
TS400,OmniFold,77.54129626132709,77.54129626132709,TS400_v1_1,77.54129626132709,v1_v1,77.54129626132709,1
TS464,PocketTracer,77.37721743631145,77.37721743631145,TS464_v1_4,77.37721743631145,v1_v1,77.37721743631145,4
TS139,DeepFold-refine,72.37196547791788,72.37196547791788,TS139_v1_3,72.37196547791788,v1_v1,72.37196547791788,3
TS120,Cerebra,71.98826668431106,71.98826668431106,TS120_v1_6,71.98826668431106,v1_v1,71.98826668431106,6
TS275,Seminoles,69.52936741359947,69.52936741359947,TS275_v1_1,69.52936741359947,v1_v1,69.52936741359947,1
TS052,Yang-Server,69.05064223267786,69.05064223267786,TS052_v1_1,69.05064223267786,v1_v1,69.05064223267786,1
TS419,CSSB-Human,68.54905105552453,68.54905105552453,TS419_v1_3,68.54905105552453,v1_v1,68.54905105552453,3
TS221,CSSB_FAKER,68.54905105552453,68.54905105552453,TS221_v1_3,68.54905105552453,v1_v1,68.54905105552453,3
TS269,CSSB_server,68.49138453741276,68.49138453741276,TS269_v1_3,68.49138453741276,v1_v1,68.49138453741276,3
TS456,Yang-Multimer,68.48390927839979,68.48390927839979,TS456_v1_5,68.48390927839979,v1_v1,68.48390927839979,5
TS059,DeepFold,67.3915912834814,67.3915912834814,TS059_v1_6,67.3915912834814,v1_v1,67.3915912834814,6
TS204,Zou,66.94097884090267,66.94097884090267,TS204_v1_5,66.94097884090267,v1_v1,66.94097884090267,5
TS262,CoDock,66.80705568613782,66.80705568613782,TS262_v1_3,66.80705568613782,v1_v1,66.80705568613782,3
TS461,forlilab,66.23415580883594,66.23415580883594,TS461_v1_2,66.23415580883594,v1_v1,66.23415580883594,2
TS286,CSSB_experimental,65.8452408517347,65.8452408517347,TS286_v1_2,65.8452408517347,v1_v1,65.8452408517347,2
TS039,arosko,65.43542062977806,65.43542062977806,TS039_v1_3,65.43542062977806,v1_v1,65.43542062977806,3
TS274,kozakovvajda,62.98429906724059,62.98429906724059,TS274_v1_1,62.98429906724059,v1_v1,62.98429906724059,1
TS494,ClusPro,62.98429906724059,62.98429906724059,TS494_v1_1,62.98429906724059,v1_v1,62.98429906724059,1
TS040,DELCLAB,62.7184893940899,62.7184893940899,TS040_v1_3,62.7184893940899,v1_v1,62.7184893940899,3
TS361,Cerebra_server,62.264461700684286,62.264461700684286,TS361_v1_1,62.264461700684286,v1_v1,62.264461700684286,1
TS132,profold2,30.97151775250729,30.97151775250729,TS132_v1_1,30.97151775250729,v1_v1,30.97151775250729,1
