Model,Group,Model Version,Model Number,Composite_Score_2
T1214TS017_5,TS017,v2,5,77.06210426614012
T1214TS145_4,TS145,v2,4,77.06210426614012
T1214TS304_4,TS304,v2,4,77.01317142144968
T1214TS241_4,TS241,v2,4,77.01317142144968
T1214TS345_1,TS345,v2,1,77.00505169301961
T1214TS464_4,TS464,v2,4,76.95537440932608
T1214TS464_5,TS464,v2,5,76.95537440932608
T1214TS464_2,TS464,v2,2,76.95537440932608
T1214TS464_1,TS464,v2,1,76.95537440932608
T1214TS464_3,TS464,v2,3,76.95537440932608
T1214TS425_1,TS425,v2,1,76.94869972751651
T1214TS345_2,TS345,v2,2,76.91795028930125
T1214TS345_6,TS345,v2,6,76.91795028930125
T1214TS198_5,TS198,v2,5,76.81862842101793
T1214TS375_2,TS375,v2,2,76.75645030359378
T1214TS122_1,TS122,v2,1,76.70007942158607
T1214TS304_3,TS304,v2,3,76.69805866506825
T1214TS241_3,TS241,v2,3,76.69805866506825
T1214TS345_5,TS345,v2,5,76.67420733189671
T1214TS145_2,TS145,v2,2,76.66822494521709
T1214TS017_4,TS017,v2,4,76.66822494521709
T1214TS319_1,TS319,v2,1,76.66197896840573
T1214TS301_4,TS301,v2,4,76.65477167284772
T1214TS475_5,TS475,v2,5,76.58281812382535
T1214TS272_1,TS272,v2,1,76.56087017879867
T1214TS272_3,TS272,v2,3,76.56087017879867
T1214TS272_2,TS272,v2,2,76.56061881286942
T1214TS272_4,TS272,v2,4,76.56061881286942
T1214TS272_5,TS272,v2,5,76.56061881286942
T1214TS196_1,TS196,v2,1,76.50736112603077
T1214TS241_5,TS241,v2,5,76.33015857519118
T1214TS304_5,TS304,v2,5,76.33015857519118
T1214TS164_4,TS164,v2,4,76.282923365049
T1214TS163_4,TS163,v2,4,76.282923365049
T1214TS017_2,TS017,v2,2,76.22907067155468
T1214TS145_3,TS145,v2,3,76.22907067155468
T1214TS014_2,TS014,v2,2,76.18586519310982
T1214TS311_5,TS311,v2,5,76.14199324001842
T1214TS235_3,TS235,v2,3,76.12988622426425
T1214TS122_5,TS122,v2,5,76.02392824284966
T1214TS301_3,TS301,v2,3,75.92060994030705
T1214TS198_3,TS198,v2,3,75.84291558319697
T1214TS462_5,TS462,v2,5,75.82116390793114
T1214TS147_5,TS147,v2,5,75.82116390793114
T1214TS400_1,TS400,v2,1,75.81732562095948
T1214TS301_1,TS301,v2,1,75.79751507367624
T1214TS208_1,TS208,v2,1,75.73301070745295
T1214TS014_3,TS014,v2,3,75.7296091965494
T1214TS311_2,TS311,v2,2,75.68930788653373
T1214TS314_3,TS314,v2,3,75.55477894229819
T1214TS312_3,TS312,v2,3,75.55477894229819
T1214TS019_1,TS019,v2,1,75.50437870370926
T1214TS122_4,TS122,v2,4,75.4373592725011
T1214TS163_3,TS163,v2,3,75.42916032019079
T1214TS164_3,TS164,v2,3,75.42916032019079
T1214TS267_5,TS267,v2,5,75.39788615773483
T1214TS196_5,TS196,v2,5,75.39222939747881
T1214TS208_3,TS208,v2,3,75.3696872600284
T1214TS375_1,TS375,v2,1,75.32746857985424
T1214TS475_1,TS475,v2,1,75.32746857985424
T1214TS423_3,TS423,v2,3,75.27545176760819
T1214TS301_5,TS301,v2,5,75.2295038716765
T1214TS388_3,TS388,v2,3,75.22774396120896
T1214TS196_3,TS196,v2,3,75.16065194064423
T1214TS461_5,TS461,v2,5,75.07845063094143
T1214TS015_6,TS015,v2,6,75.07270457517684
T1214TS264_2,TS264,v2,2,74.95983277022671
T1214TS423_4,TS423,v2,4,74.92369609224738
T1214TS369_2,TS369,v2,2,74.82220036845487
T1214TS051_5,TS051,v2,5,74.80336084674386
T1214TS331_5,TS331,v2,5,74.80336084674386
T1214TS075_1,TS075,v2,1,74.79726180336166
T1214TS284_1,TS284,v2,1,74.79726180336166
T1214TS196_4,TS196,v2,4,74.75311349192592
T1214TS423_5,TS423,v2,5,74.72786120152259
T1214TS462_2,TS462,v2,2,74.72238190849954
T1214TS147_2,TS147,v2,2,74.72238190849954
T1214TS267_4,TS267,v2,4,74.71552418925782
T1214TS425_3,TS425,v2,3,74.70454400650863
T1214TS304_2,TS304,v2,2,74.69380303377622
T1214TS241_2,TS241,v2,2,74.69380303377622
T1214TS167_2,TS167,v2,2,74.65371401582756
T1214TS450_5,TS450,v2,5,74.65371401582756
T1214TS369_1,TS369,v2,1,74.63049373789448
T1214TS311_3,TS311,v2,3,74.62370839823181
T1214TS331_4,TS331,v2,4,74.59275460510524
T1214TS051_4,TS051,v2,4,74.59275460510524
T1214TS345_4,TS345,v2,4,74.556736702215
T1214TS267_1,TS267,v2,1,74.40432019633353
T1214TS196_2,TS196,v2,2,74.40414643947454
T1214TS110_4,TS110,v2,4,74.40222742228013
T1214TS264_5,TS264,v2,5,74.39930924664304
T1214TS393_6,TS393,v2,6,74.39930924664304
T1214TS312_2,TS312,v2,2,74.39930924664304
T1214TS314_2,TS314,v2,2,74.39930924664304
T1214TS301_2,TS301,v2,2,74.3938308748707
T1214TS019_5,TS019,v2,5,74.3593641894186
T1214TS264_3,TS264,v2,3,74.29197203763188
T1214TS393_5,TS393,v2,5,74.29197203763188
T1214TS075_4,TS075,v2,4,74.17530312665082
T1214TS284_4,TS284,v2,4,74.17530312665082
T1214TS408_2,TS408,v2,2,74.11105110307655
T1214TS051_2,TS051,v2,2,74.10567753977443
T1214TS319_2,TS319,v2,2,74.10567753977443
T1214TS331_2,TS331,v2,2,74.10567753977443
T1214TS331_1,TS331,v2,1,74.07180220902212
T1214TS051_1,TS051,v2,1,74.07180220902212
T1214TS075_5,TS075,v2,5,74.03896607562226
T1214TS284_5,TS284,v2,5,74.03896607562226
T1214TS015_4,TS015,v2,4,74.0209848325893
T1214TS079_2,TS079,v2,2,74.00140309099336
T1214TS293_1,TS293,v2,1,74.00140309099336
T1214TS287_3,TS287,v2,3,74.00019548158988
T1214TS267_2,TS267,v2,2,73.95288760125092
T1214TS293_5,TS293,v2,5,73.8953102120316
T1214TS079_4,TS079,v2,4,73.8953102120316
T1214TS079_5,TS079,v2,5,73.84444896134602
T1214TS164_2,TS164,v2,2,73.81169032567688
T1214TS163_2,TS163,v2,2,73.81169032567688
T1214TS388_5,TS388,v2,5,73.79218721303066
T1214TS293_2,TS293,v2,2,73.78943159273628
T1214TS079_1,TS079,v2,1,73.78943159273628
T1214TS164_1,TS164,v2,1,73.757431898416
T1214TS225_1,TS225,v2,1,73.757431898416
T1214TS163_1,TS163,v2,1,73.757431898416
T1214TS314_1,TS314,v2,1,73.66847366719773
T1214TS148_5,TS148,v2,5,73.66847366719773
T1214TS393_1,TS393,v2,1,73.66847366719773
T1214TS312_1,TS312,v2,1,73.66847366719773
T1214TS264_1,TS264,v2,1,73.66847366719773
T1214TS293_4,TS293,v2,4,73.66437300354188
T1214TS311_4,TS311,v2,4,73.56696141620164
T1214TS293_3,TS293,v2,3,73.56222479931768
T1214TS079_3,TS079,v2,3,73.56222479931768
T1214TS227_1,TS227,v2,1,73.51898629099281
T1214TS227_5,TS227,v2,5,73.51898629099281
T1214TS227_4,TS227,v2,4,73.51898629099281
T1214TS462_1,TS462,v2,1,73.42730560326338
T1214TS147_1,TS147,v2,1,73.42730560326338
T1214TS462_4,TS462,v2,4,73.40843585868042
T1214TS147_4,TS147,v2,4,73.40843585868042
T1214TS423_2,TS423,v2,2,73.3109261519842
T1214TS331_3,TS331,v2,3,73.29771224076894
T1214TS051_3,TS051,v2,3,73.29771224076894
T1214TS345_3,TS345,v2,3,73.29771224076894
T1214TS207_1,TS207,v2,1,73.26396155333512
T1214TS207_2,TS207,v2,2,73.26396155333512
T1214TS207_3,TS207,v2,3,73.26396155333512
T1214TS019_4,TS019,v2,4,73.24890268868155
T1214TS294_2,TS294,v2,2,73.22273527539097
T1214TS019_2,TS019,v2,2,73.19486434047761
T1214TS022_5,TS022,v2,5,73.18580554273035
T1214TS110_1,TS110,v2,1,73.07081610198938
T1214TS122_2,TS122,v2,2,72.96962071841374
T1214TS075_3,TS075,v2,3,72.96962071841374
T1214TS284_3,TS284,v2,3,72.96962071841374
T1214TS019_3,TS019,v2,3,72.8184771371944
T1214TS102_3,TS102,v2,3,72.79266987074426
T1214TS102_1,TS102,v2,1,72.79266987074426
T1214TS102_2,TS102,v2,2,72.79266987074426
T1214TS102_4,TS102,v2,4,72.79266987074426
T1214TS102_5,TS102,v2,5,72.79266987074426
T1214TS110_2,TS110,v2,2,72.71486877398888
T1214TS284_2,TS284,v2,2,72.71213184725855
T1214TS075_2,TS075,v2,2,72.71213184725855
T1214TS408_3,TS408,v2,3,72.6797455295843
T1214TS287_2,TS287,v2,2,72.66663320906665
T1214TS461_4,TS461,v2,4,72.64084433738716
T1214TS287_1,TS287,v2,1,72.4117032082757
T1214TS425_2,TS425,v2,2,72.40718486922893
T1214TS319_3,TS319,v2,3,72.40718486922893
T1214TS014_6,TS014,v2,6,72.33767814558561
T1214TS227_2,TS227,v2,2,72.33281593934936
T1214TS227_3,TS227,v2,3,72.33251416941872
T1214TS475_4,TS475,v2,4,72.27050715362782
T1214TS375_3,TS375,v2,3,72.10968337032998
T1214TS110_3,TS110,v2,3,72.08468546221299
T1214TS311_1,TS311,v2,1,71.98500758179671
T1214TS475_2,TS475,v2,2,71.96211909504167
T1214TS475_3,TS475,v2,3,71.91694266809714
T1214TS014_1,TS014,v2,1,71.88428694581188
T1214TS091_2,TS091,v2,2,71.84708891789288
T1214TS014_4,TS014,v2,4,71.80112211345671
T1214TS014_5,TS014,v2,5,71.5528409066
T1214TS388_4,TS388,v2,4,71.32017188540127
T1214TS462_6,TS462,v2,6,71.17033330780819
T1214TS423_1,TS423,v2,1,70.88873523503273
T1214TS465_5,TS465,v2,5,70.85528583081197
T1214TS055_1,TS055,v2,1,70.68778016274268
T1214TS055_2,TS055,v2,2,70.68778016274268
T1214TS465_4,TS465,v2,4,70.00127289576807
T1214TS022_4,TS022,v2,4,69.9898256518653
T1214TS465_2,TS465,v2,2,69.0156342428484
T1214TS120_6,TS120,v2,6,68.87861199220062
T1214TS015_3,TS015,v2,3,67.99374921200086
T1214TS298_5,TS298,v2,5,67.81367695622475
T1214TS386_5,TS386,v2,5,67.81367695622475
T1214TS208_4,TS208,v2,4,67.76312037053235
T1214TS408_4,TS408,v2,4,67.63352966148868
T1214TS386_3,TS386,v2,3,67.23848831321354
T1214TS298_3,TS298,v2,3,67.23848831321354
T1214TS139_3,TS139,v2,3,67.12551811742988
T1214TS298_4,TS298,v2,4,67.10404113727397
T1214TS386_4,TS386,v2,4,67.10404113727397
T1214TS386_1,TS386,v2,1,67.10347341909853
T1214TS298_1,TS298,v2,1,67.10347341909853
T1214TS386_2,TS386,v2,2,67.03214517838816
T1214TS298_2,TS298,v2,2,67.03214517838816
T1214TS408_5,TS408,v2,5,66.61687068625989
T1214TS361_1,TS361,v2,1,66.41536136218036
T1214TS120_1,TS120,v2,1,66.41536136218036
T1214TS461_2,TS461,v2,2,65.96915850139979
T1214TS465_3,TS465,v2,3,65.61070920914466
T1214TS015_2,TS015,v2,2,64.17745179859926
T1214TS055_4,TS055,v2,4,64.10506376260093
T1214TS055_5,TS055,v2,5,64.10506376260093
T1214TS055_3,TS055,v2,3,64.10506376260093
T1214TS408_1,TS408,v2,1,63.94774759767338
T1214TS015_5,TS015,v2,5,63.94655625028018
T1214TS020_4,TS020,v2,4,63.16803604292975
T1214TS375_5,TS375,v2,5,62.08452602931983
T1214TS425_5,TS425,v2,5,62.070917730909244
T1214TS319_5,TS319,v2,5,62.070917730909244
T1214TS122_3,TS122,v2,3,61.922661244630056
T1214TS202_5,TS202,v2,5,61.240861836152824
T1214TS275_1,TS275,v2,1,61.0840161962621
T1214TS294_1,TS294,v2,1,60.479973052168155
T1214TS202_4,TS202,v2,4,60.155350204877415
T1214TS202_3,TS202,v2,3,59.999905822493645
T1214TS294_3,TS294,v2,3,59.98181118801175
T1214TS202_2,TS202,v2,2,59.4258559989405
T1214TS361_5,TS361,v2,5,59.280028838287784
T1214TS393_3,TS393,v2,3,59.10616516452622
T1214TS148_1,TS148,v2,1,59.10616516452622
T1214TS264_4,TS264,v2,4,59.10616516452622
T1214TS020_2,TS020,v2,2,59.00966345913433
T1214TS294_5,TS294,v2,5,58.93096861211296
T1214TS020_1,TS020,v2,1,58.77241689275588
T1214TS020_5,TS020,v2,5,58.69574789393479
T1214TS148_3,TS148,v2,3,58.586192504534075
T1214TS148_4,TS148,v2,4,58.54409899734062
T1214TS361_2,TS361,v2,2,58.413478236474745
T1214TS294_4,TS294,v2,4,58.07344812075153
T1214TS361_3,TS361,v2,3,57.7859783107548
T1214TS361_4,TS361,v2,4,57.37611373807391
T1214TS207_5,TS207,v2,5,57.240250013615864
T1214TS202_1,TS202,v2,1,56.54018928337844
T1214TS207_4,TS207,v2,4,56.481271383658786
T1214TS167_5,TS167,v2,5,41.75294597823701
T1214TS132_1,TS132,v2,1,40.271884681523815
T1214TS167_1,TS167,v2,1,39.98489717029911
T1214TS167_3,TS167,v2,3,36.74129829993914
T1214TS450_3,TS450,v2,3,36.710739688605415
T1214TS450_1,TS450,v2,1,35.805038588553366
T1214TS461_1,TS461,v2,1,35.787402922566166
T1214TS450_4,TS450,v2,4,34.96892469408284
T1214TS450_2,TS450,v2,2,34.164592202976934
T1214TS167_4,TS167,v2,4,34.164592202976934
