Model,Group,Model Version,Model Number,Composite_Score_3
T1214TS196_3,TS196,v1,3,85.00781858515533
T1214TS450_5,TS450,v1,5,85.00407926579825
T1214TS167_2,TS167,v1,2,85.00407926579825
T1214TS267_1,TS267,v1,1,84.97179975927654
T1214TS423_2,TS423,v1,2,84.95385459008313
T1214TS408_2,TS408,v1,2,84.92562903555076
T1214TS196_5,TS196,v1,5,84.92516887928744
T1214TS293_1,TS293,v1,1,84.9245082971916
T1214TS079_2,TS079,v1,2,84.9245082971916
T1214TS015_4,TS015,v1,4,84.89707397523144
T1214TS388_5,TS388,v1,5,84.89222180557142
T1214TS075_2,TS075,v1,2,84.8863425975176
T1214TS284_2,TS284,v1,2,84.8863425975176
T1214TS293_3,TS293,v1,3,84.88620168834247
T1214TS079_3,TS079,v1,3,84.88620168834247
T1214TS345_4,TS345,v1,4,84.87200307864381
T1214TS264_3,TS264,v1,3,84.82725973353294
T1214TS393_5,TS393,v1,5,84.82725973353294
T1214TS293_4,TS293,v1,4,84.80032181988983
T1214TS145_5,TS145,v1,5,84.76022553518746
T1214TS017_3,TS017,v1,3,84.76022553518746
T1214TS369_1,TS369,v1,1,84.70326832139838
T1214TS425_3,TS425,v1,3,84.6800518666162
T1214TS293_5,TS293,v1,5,84.67585094716861
T1214TS079_4,TS079,v1,4,84.67585094716861
T1214TS208_3,TS208,v1,3,84.67028964821968
T1214TS122_4,TS122,v1,4,84.64721909373552
T1214TS267_4,TS267,v1,4,84.60256577741703
T1214TS423_5,TS423,v1,5,84.59414315721395
T1214TS264_2,TS264,v1,2,84.58735872494671
T1214TS015_6,TS015,v1,6,84.57326171089201
T1214TS301_5,TS301,v1,5,84.57074354955377
T1214TS345_3,TS345,v1,3,84.55640402076835
T1214TS051_3,TS051,v1,3,84.55640402076835
T1214TS331_3,TS331,v1,3,84.55640402076835
T1214TS301_3,TS301,v1,3,84.54701666577081
T1214TS019_3,TS019,v1,3,84.49483513291386
T1214TS369_2,TS369,v1,2,84.46198578315895
T1214TS051_1,TS051,v1,1,84.38778162428389
T1214TS331_1,TS331,v1,1,84.38778162428389
T1214TS163_3,TS163,v1,3,84.34242867582395
T1214TS164_3,TS164,v1,3,84.34242867582395
T1214TS019_5,TS019,v1,5,84.33194369849164
T1214TS122_2,TS122,v1,2,84.32839261813132
T1214TS284_3,TS284,v1,3,84.32839261813132
T1214TS075_3,TS075,v1,3,84.32839261813132
T1214TS198_4,TS198,v1,4,84.28640768848842
T1214TS208_1,TS208,v1,1,84.25839051011505
T1214TS014_3,TS014,v1,3,84.22176067689307
T1214TS147_4,TS147,v1,4,84.20649142510405
T1214TS462_4,TS462,v1,4,84.20649142510405
T1214TS019_4,TS019,v1,4,84.18688098918986
T1214TS267_5,TS267,v1,5,84.17639272156407
T1214TS345_2,TS345,v1,2,84.16376202550614
T1214TS345_6,TS345,v1,6,84.16376202550614
T1214TS312_3,TS312,v1,3,84.15628254803558
T1214TS314_3,TS314,v1,3,84.15628254803558
T1214TS196_1,TS196,v1,1,84.13853061111824
T1214TS375_2,TS375,v1,2,84.12849905355377
T1214TS198_3,TS198,v1,3,84.10822072881267
T1214TS235_3,TS235,v1,3,84.10727499860184
T1214TS423_3,TS423,v1,3,84.10500026799825
T1214TS423_4,TS423,v1,4,84.09669681417256
T1214TS319_2,TS319,v1,2,84.09425564452754
T1214TS051_2,TS051,v1,2,84.09425564452754
T1214TS331_2,TS331,v1,2,84.09425564452754
T1214TS075_5,TS075,v1,5,84.0796369784573
T1214TS284_5,TS284,v1,5,84.0796369784573
T1214TS311_5,TS311,v1,5,84.06680740305612
T1214TS475_5,TS475,v1,5,84.03582972394096
T1214TS241_5,TS241,v1,5,84.0235906421671
T1214TS304_5,TS304,v1,5,84.0235906421671
T1214TS331_4,TS331,v1,4,83.95419025019129
T1214TS051_4,TS051,v1,4,83.95419025019129
T1214TS014_2,TS014,v1,2,83.95406698039683
T1214TS122_5,TS122,v1,5,83.94127457365892
T1214TS164_4,TS164,v1,4,83.92884286095133
T1214TS163_4,TS163,v1,4,83.92884286095133
T1214TS122_1,TS122,v1,1,83.92504803471327
T1214TS301_1,TS301,v1,1,83.91783347267011
T1214TS017_2,TS017,v1,2,83.86949175005479
T1214TS145_3,TS145,v1,3,83.86949175005479
T1214TS311_2,TS311,v1,2,83.84935055839128
T1214TS075_4,TS075,v1,4,83.83392775570512
T1214TS284_4,TS284,v1,4,83.83392775570512
T1214TS051_5,TS051,v1,5,83.81041136732286
T1214TS331_5,TS331,v1,5,83.81041136732286
T1214TS400_1,TS400,v1,1,83.79730643666424
T1214TS388_3,TS388,v1,3,83.77035786768319
T1214TS145_2,TS145,v1,2,83.74889065250929
T1214TS017_4,TS017,v1,4,83.74889065250929
T1214TS075_1,TS075,v1,1,83.70712907937667
T1214TS284_1,TS284,v1,1,83.70712907937667
T1214TS319_1,TS319,v1,1,83.67273030898444
T1214TS272_3,TS272,v1,3,83.66676627154354
T1214TS272_1,TS272,v1,1,83.66676627154354
T1214TS272_4,TS272,v1,4,83.66639688640055
T1214TS272_2,TS272,v1,2,83.66639688640055
T1214TS272_5,TS272,v1,5,83.66639688640055
T1214TS304_3,TS304,v1,3,83.56500843579269
T1214TS241_3,TS241,v1,3,83.56500843579269
T1214TS375_1,TS375,v1,1,83.55724133335158
T1214TS475_1,TS475,v1,1,83.55724133335158
T1214TS345_5,TS345,v1,5,83.50471906967637
T1214TS464_3,TS464,v1,3,83.4359510643712
T1214TS464_2,TS464,v1,2,83.4359510643712
T1214TS464_4,TS464,v1,4,83.4359510643712
T1214TS464_5,TS464,v1,5,83.4359510643712
T1214TS464_1,TS464,v1,1,83.4359510643712
T1214TS301_4,TS301,v1,4,83.34854507068894
T1214TS198_5,TS198,v1,5,83.32825916934613
T1214TS425_1,TS425,v1,1,83.293812833705
T1214TS241_1,TS241,v1,1,83.28829615647004
T1214TS304_1,TS304,v1,1,83.28829615647004
T1214TS051_6,TS051,v1,6,83.28828632398752
T1214TS345_1,TS345,v1,1,83.23658238133314
T1214TS462_2,TS462,v1,2,83.21670728635803
T1214TS147_2,TS147,v1,2,83.21670728635803
T1214TS235_2,TS235,v1,2,83.18784632111736
T1214TS304_4,TS304,v1,4,83.17658826595473
T1214TS241_4,TS241,v1,4,83.17658826595473
T1214TS267_3,TS267,v1,3,82.92092129206941
T1214TS462_5,TS462,v1,5,82.7275258044098
T1214TS147_5,TS147,v1,5,82.7275258044098
T1214TS164_5,TS164,v1,5,82.71447024372961
T1214TS163_5,TS163,v1,5,82.71447024372961
T1214TS145_4,TS145,v1,4,82.69891021237116
T1214TS017_5,TS017,v1,5,82.69891021237116
T1214TS264_6,TS264,v1,6,82.66844862890011
T1214TS314_4,TS314,v1,4,82.66844862890011
T1214TS312_4,TS312,v1,4,82.66844862890011
T1214TS393_2,TS393,v1,2,82.66844862890011
T1214TS393_4,TS393,v1,4,82.59360041112522
T1214TS314_5,TS314,v1,5,82.59360041112522
T1214TS312_5,TS312,v1,5,82.59360041112522
T1214TS235_1,TS235,v1,1,82.56665584158941
T1214TS465_1,TS465,v1,1,82.46672602803912
T1214TS198_2,TS198,v1,2,82.44051488245032
T1214TS235_5,TS235,v1,5,82.40081927479942
T1214TS208_2,TS208,v1,2,82.29731066791337
T1214TS208_5,TS208,v1,5,82.00087004602901
T1214TS287_4,TS287,v1,4,81.93723255565851
T1214TS369_4,TS369,v1,4,81.06077696576897
T1214TS287_5,TS287,v1,5,80.95271673502666
T1214TS369_3,TS369,v1,3,80.48101758645994
T1214TS369_5,TS369,v1,5,80.12138591861
T1214TS148_2,TS148,v1,2,77.43566928625907
T1214TS269_3,TS269,v1,3,76.63732339766776
T1214TS221_3,TS221,v1,3,76.6305464631347
T1214TS419_3,TS419,v1,3,76.6305464631347
T1214TS419_2,TS419,v1,2,76.58129173539135
T1214TS221_2,TS221,v1,2,76.58129173539135
T1214TS020_3,TS020,v1,3,76.56369683382488
T1214TS269_2,TS269,v1,2,76.56339310562244
T1214TS269_1,TS269,v1,1,76.45714670406187
T1214TS425_4,TS425,v1,4,76.40940022192208
T1214TS269_5,TS269,v1,5,76.35101525823396
T1214TS221_4,TS221,v1,4,76.34666427865642
T1214TS419_4,TS419,v1,4,76.34666427865642
T1214TS052_1,TS052,v1,1,76.28161785665547
T1214TS419_5,TS419,v1,5,76.28131850901057
T1214TS221_5,TS221,v1,5,76.28131850901057
T1214TS269_4,TS269,v1,4,76.27769803753691
T1214TS319_4,TS319,v1,4,76.21478609906735
T1214TS419_1,TS419,v1,1,76.17788275396096
T1214TS221_1,TS221,v1,1,76.17788275396096
T1214TS015_1,TS015,v1,1,76.16673989860833
T1214TS456_1,TS456,v1,1,75.87282820211426
T1214TS022_1,TS022,v1,1,75.80735531552422
T1214TS456_5,TS456,v1,5,75.77252024236279
T1214TS456_2,TS456,v1,2,75.69909174075337
T1214TS388_2,TS388,v1,2,75.61904198971452
T1214TS059_6,TS059,v1,6,75.61904198971452
T1214TS139_6,TS139,v1,6,75.61904198971452
T1214TS052_3,TS052,v1,3,75.51908380416569
T1214TS388_1,TS388,v1,1,75.51871844849279
T1214TS204_5,TS204,v1,5,75.40325997459061
T1214TS204_3,TS204,v1,3,75.39092376848673
T1214TS375_4,TS375,v1,4,75.37602642330828
T1214TS462_3,TS462,v1,3,75.34390156826291
T1214TS147_3,TS147,v1,3,75.34390156826291
T1214TS110_5,TS110,v1,5,75.2936372374851
T1214TS456_3,TS456,v1,3,75.22654563433814
T1214TS022_2,TS022,v1,2,75.20579474002149
T1214TS198_1,TS198,v1,1,75.07150897865394
T1214TS022_3,TS022,v1,3,74.87523467033397
T1214TS456_4,TS456,v1,4,74.83770324173751
T1214TS052_4,TS052,v1,4,74.8290422479453
T1214TS052_2,TS052,v1,2,74.64625506973616
T1214TS262_3,TS262,v1,3,74.53553907878016
T1214TS262_1,TS262,v1,1,74.52558126582093
T1214TS262_2,TS262,v1,2,74.52558126582093
T1214TS262_4,TS262,v1,4,74.40088105975956
T1214TS052_5,TS052,v1,5,74.23999011769979
T1214TS262_5,TS262,v1,5,74.17464407763516
T1214TS294_3,TS294,v1,3,70.55656184933521
T1214TS020_4,TS020,v1,4,70.15271410180117
T1214TS202_1,TS202,v1,1,69.20451874116762
T1214TS294_1,TS294,v1,1,68.92242929368953
T1214TS202_3,TS202,v1,3,68.22426896284747
T1214TS294_4,TS294,v1,4,67.83925065953154
T1214TS294_5,TS294,v1,5,67.36822959870162
T1214TS202_2,TS202,v1,2,66.96731431027699
T1214TS202_4,TS202,v1,4,63.97755658470116
T1214TS120_6,TS120,v1,6,63.21187173514145
T1214TS139_3,TS139,v1,3,62.94714499327697
T1214TS055_2,TS055,v1,2,62.17057688836333
T1214TS055_1,TS055,v1,1,62.17057688836333
T1214TS207_4,TS207,v1,4,60.50360789727311
T1214TS207_5,TS207,v1,5,60.37607966080334
T1214TS235_4,TS235,v1,4,59.03675293921701
T1214TS167_3,TS167,v1,3,59.00641269673325
T1214TS039_3,TS039,v1,3,55.807636237747126
T1214TS039_1,TS039,v1,1,55.8045648091757
T1214TS039_2,TS039,v1,2,55.79849338060427
T1214TS204_1,TS204,v1,1,55.61437428440183
T1214TS204_4,TS204,v1,4,55.37313386258188
T1214TS204_2,TS204,v1,2,55.20125730883153
T1214TS059_1,TS059,v1,1,55.145289231260634
T1214TS059_5,TS059,v1,5,55.11405086157928
T1214TS059_3,TS059,v1,3,55.11312579059845
T1214TS059_4,TS059,v1,4,55.105122233071555
T1214TS059_2,TS059,v1,2,55.102316965133184
T1214TS145_1,TS145,v1,1,54.99229108642023
T1214TS017_1,TS017,v1,1,54.99229108642023
T1214TS286_4,TS286,v1,4,54.6898902945462
T1214TS286_2,TS286,v1,2,54.68514333246135
T1214TS286_5,TS286,v1,5,54.64611047487019
T1214TS286_1,TS286,v1,1,54.59995200058967
T1214TS286_3,TS286,v1,3,54.59004037030405
T1214TS494_3,TS494,v1,3,53.90498705923477
T1214TS274_3,TS274,v1,3,53.90498705923477
T1214TS274_1,TS274,v1,1,53.88055331440678
T1214TS494_1,TS494,v1,1,53.88055331440678
T1214TS494_5,TS494,v1,5,53.84917092883919
T1214TS274_5,TS274,v1,5,53.84917092883919
T1214TS040_5,TS040,v1,5,53.84392541068784
T1214TS274_2,TS274,v1,2,53.78663252072329
T1214TS494_2,TS494,v1,2,53.78663252072329
T1214TS091_1,TS091,v1,1,53.72644618910456
T1214TS494_4,TS494,v1,4,53.70520521884718
T1214TS274_4,TS274,v1,4,53.70520521884718
T1214TS040_3,TS040,v1,3,53.67628468521476
T1214TS091_5,TS091,v1,5,53.41559348673254
T1214TS091_3,TS091,v1,3,53.41559348673254
T1214TS091_4,TS091,v1,4,53.41559348673254
T1214TS020_2,TS020,v1,2,48.525603979675644
T1214TS020_1,TS020,v1,1,48.220066059720594
T1214TS020_5,TS020,v1,5,48.212943464223564
T1214TS319_5,TS319,v1,5,42.99617086475895
T1214TS425_5,TS425,v1,5,42.99617086475895
T1214TS275_1,TS275,v1,1,42.725869894326124
T1214TS375_5,TS375,v1,5,42.37858602963158
T1214TS122_3,TS122,v1,3,42.343468296247
T1214TS450_1,TS450,v1,1,39.95981139756594
T1214TS461_2,TS461,v1,2,39.804513143766144
T1214TS408_4,TS408,v1,4,36.974173550368064
T1214TS408_5,TS408,v1,5,36.35148013081208
T1214TS167_1,TS167,v1,1,35.90393880119719
T1214TS461_4,TS461,v1,4,34.79861446196065
T1214TS040_4,TS040,v1,4,33.82385807240434
T1214TS040_1,TS040,v1,1,33.788776315741
T1214TS040_2,TS040,v1,2,33.59885481255775
T1214TS139_5,TS139,v1,5,32.900576613340014
T1214TS139_1,TS139,v1,1,32.83042305529235
T1214TS139_4,TS139,v1,4,32.784421415166165
T1214TS139_2,TS139,v1,2,32.094446442623585
T1214TS148_3,TS148,v1,3,21.493340678321083
T1214TS148_4,TS148,v1,4,21.40967943153948
T1214TS264_4,TS264,v1,4,21.4041439399613
T1214TS393_3,TS393,v1,3,21.4041439399613
T1214TS148_1,TS148,v1,1,21.4041439399613
T1214TS167_5,TS167,v1,5,20.63040652146349
T1214TS450_3,TS450,v1,3,20.03833570695732
T1214TS450_4,TS450,v1,4,19.299127446854598
T1214TS450_2,TS450,v1,2,18.818296050546817
T1214TS167_4,TS167,v1,4,18.818296050546817
T1214TS120_1,TS120,v1,1,18.763535444563466
T1214TS361_1,TS361,v1,1,18.763535444563466
T1214TS361_3,TS361,v1,3,15.544640644236376
T1214TS361_2,TS361,v1,2,15.417994126801364
T1214TS361_5,TS361,v1,5,14.272879942238593
T1214TS361_4,TS361,v1,4,14.157680568550935
T1214TS461_3,TS461,v1,3,12.39627415393412
T1214TS461_5,TS461,v1,5,11.56331726257242
T1214TS132_1,TS132,v1,1,9.661322393871066
T1214TS461_1,TS461,v1,1,4.67378251126229
