Model,Group,Model Version,Model Number,Composite_Score_2
R1203TS165_3,TS165,v1,3,45.049996996061374
R1203TS294_4,TS294,v1,4,44.61111238905395
R1203TS456_2,TS456,v1,2,44.5794553147429
R1203TS183_2,TS183,v1,2,44.3928623691697
R1203TS238_3,TS238,v1,3,44.34770166048218
R1203TS294_3,TS294,v1,3,44.32608698492209
R1203TS286_2,TS286,v1,2,44.30546925189778
R1203TS231_5,TS231,v1,5,44.23454764990767
R1203TS006_5,TS006,v1,5,44.0365669608472
R1203TS294_2,TS294,v1,2,43.99998301264186
R1203TS238_4,TS238,v1,4,43.97589402753431
R1203TS417_5,TS417,v1,5,43.46606874697924
R1203TS063_3,TS063,v1,3,43.32990717115842
R1203TS417_2,TS417,v1,2,43.08097026157778
R1203TS238_1,TS238,v1,1,43.01039558181889
R1203TS286_4,TS286,v1,4,42.96764009804897
R1203TS338_5,TS338,v1,5,42.86995583419415
R1203TS286_3,TS286,v1,3,42.766926608174714
R1203TS183_4,TS183,v1,4,42.52664498267617
R1203TS189_1,TS189,v1,1,42.40705031474192
R1203TS189_2,TS189,v1,2,42.37721491038498
R1203TS481_5,TS481,v1,5,42.35188853612668
R1203TS063_1,TS063,v1,1,42.26473070821962
R1203TS063_4,TS063,v1,4,42.03435491743528
R1203TS189_4,TS189,v1,4,42.021640839673985
R1203TS063_5,TS063,v1,5,41.656880313965026
R1203TS165_2,TS165,v1,2,41.63177778771515
R1203TS481_4,TS481,v1,4,41.59424178924747
R1203TS052_1,TS052,v1,1,41.580742087009895
R1203TS456_1,TS456,v1,1,41.571819725564424
R1203TS165_1,TS165,v1,1,41.54363199911212
R1203TS435_6,TS435,v1,6,41.424721133390634
R1203TS481_3,TS481,v1,3,41.28106172288517
R1203TS317_4,TS317,v1,4,41.11267306335701
R1203TS063_2,TS063,v1,2,40.9223261098669
R1203TS286_5,TS286,v1,5,40.91335741198449
R1203TS481_1,TS481,v1,1,40.84778944095475
R1203TS267_4,TS267,v1,4,40.77975055605788
R1203TS159_3,TS159,v1,3,40.77108632702795
R1203TS338_1,TS338,v1,1,40.39590053988123
R1203TS338_4,TS338,v1,4,40.318443234089344
R1203TS052_5,TS052,v1,5,40.26882127696621
R1203TS189_3,TS189,v1,3,40.19876633112385
R1203TS183_1,TS183,v1,1,40.192907854974536
R1203TS231_2,TS231,v1,2,40.09798510710758
R1203TS481_2,TS481,v1,2,40.06232291650492
R1203TS448_5,TS448,v1,5,39.98279354263679
R1203TS272_3,TS272,v1,3,39.88039035971975
R1203TS267_5,TS267,v1,5,39.767402893857984
R1203TS338_2,TS338,v1,2,39.737301916944425
R1203TS435_4,TS435,v1,4,39.67360683631636
R1203TS417_1,TS417,v1,1,39.494108511708454
R1203TS338_3,TS338,v1,3,38.70893805181082
R1203TS165_5,TS165,v1,5,38.58858424123786
R1203TS267_3,TS267,v1,3,38.49611223850169
R1203TS267_2,TS267,v1,2,38.4155642876296
R1203TS028_2,TS028,v1,2,38.37407910096483
R1203TS183_3,TS183,v1,3,37.884392549024625
R1203TS435_3,TS435,v1,3,37.480478140577176
R1203TS294_5,TS294,v1,5,37.317016958035715
R1203TS317_5,TS317,v1,5,37.244246987382205
R1203TS159_5,TS159,v1,5,37.160814838051
R1203TS448_4,TS448,v1,4,36.581348155225946
R1203TS052_3,TS052,v1,3,36.20070458026989
R1203TS367_1,TS367,v1,1,35.48306818423095
R1203TS165_4,TS165,v1,4,35.08352148556699
R1203TS423_1,TS423,v1,1,34.393245372474865
R1203TS298_1,TS298,v1,1,34.393245372474865
R1203TS235_3,TS235,v1,3,33.687019749291174
R1203TS456_4,TS456,v1,4,33.670535754499596
R1203TS462_1,TS462,v1,1,33.27820358711738
R1203TS235_1,TS235,v1,1,32.9482785659894
R1203TS235_4,TS235,v1,4,32.94554798828411
R1203TS028_1,TS028,v1,1,32.87494946403563
R1203TS456_5,TS456,v1,5,32.38166670789274
R1203TS448_2,TS448,v1,2,32.21408759029016
R1203TS231_3,TS231,v1,3,32.19932045668177
R1203TS462_4,TS462,v1,4,32.173160342888515
R1203TS110_1,TS110,v1,1,32.14972740132964
R1203TS358_2,TS358,v1,2,32.12171734784119
R1203TS167_5,TS167,v1,5,32.10973214105702
R1203TS358_3,TS358,v1,3,31.999522885229748
R1203TS167_1,TS167,v1,1,31.940925162414956
R1203TS167_4,TS167,v1,4,31.802856802965675
R1203TS052_4,TS052,v1,4,31.737779556544506
R1203TS462_3,TS462,v1,3,31.53667957676746
R1203TS462_5,TS462,v1,5,31.39008328527503
R1203TS110_3,TS110,v1,3,31.39008328527503
R1203TS317_2,TS317,v1,2,31.328003244387578
R1203TS110_5,TS110,v1,5,30.694376294579644
R1203TS167_3,TS167,v1,3,30.359715174528624
R1203TS272_2,TS272,v1,2,30.084352861644458
R1203TS156_5,TS156,v1,5,30.053679735793814
R1203TS462_2,TS462,v1,2,29.907266723757683
R1203TS110_2,TS110,v1,2,29.907266723757683
R1203TS450_2,TS450,v1,2,29.533817120688894
R1203TS110_4,TS110,v1,4,29.439533184865763
R1203TS448_3,TS448,v1,3,29.177102947356136
R1203TS169_5,TS169,v1,5,28.99888254590948
R1203TS358_4,TS358,v1,4,28.746376465723383
R1203TS156_4,TS156,v1,4,28.53093472095317
R1203TS358_5,TS358,v1,5,28.52272255906895
R1203TS358_1,TS358,v1,1,28.50680342608365
R1203TS169_4,TS169,v1,4,27.907647121492815
R1203TS231_4,TS231,v1,4,27.71539397538025
R1203TS317_3,TS317,v1,3,27.605796059824833
R1203TS403_1,TS403,v1,1,27.552941694249565
R1203TS169_3,TS169,v1,3,26.975241740959923
R1203TS169_2,TS169,v1,2,26.859952050693536
R1203TS261_3,TS261,v1,3,26.71456615576736
R1203TS450_1,TS450,v1,1,26.593928571428755
R1203TS450_3,TS450,v1,3,26.34492857145632
R1203TS208_1,TS208,v1,1,25.52279946179591
R1203TS450_5,TS450,v1,5,25.518924274274116
R1203TS450_4,TS450,v1,4,25.27111156274542
R1203TS028_4,TS028,v1,4,24.7446418848645
R1203TS417_3,TS417,v1,3,24.65530746848698
R1203TS261_1,TS261,v1,1,24.521998851816445
R1203TS169_1,TS169,v1,1,24.40682588040923
R1203TS094_2,TS094,v1,2,22.6614720019022
R1203TS261_4,TS261,v1,4,22.09257143649391
R1203TS261_5,TS261,v1,5,20.961142948335496
R1203TS261_2,TS261,v1,2,20.679051157598085
R1203TS306_1,TS306,v1,1,15.875110922912846
R1203TS094_5,TS094,v1,5,15.820913730923653
R1203TS369_1,TS369,v1,1,15.604166276861136
R1203TS094_3,TS094,v1,3,15.32687283759794
R1203TS456_3,TS456,v1,3,14.529925967400322
R1203TS317_1,TS317,v1,1,11.122718027076989
R1203TS156_2,TS156,v1,2,9.439548191291244
R1203TS094_1,TS094,v1,1,8.559303819793636
R1203TS094_4,TS094,v1,4,8.088432950329839
R1203TS156_3,TS156,v1,3,7.060785714285736
R1203TS033_5,TS033,v1,5,
R1203TS033_1,TS033,v1,1,
R1203TS033_4,TS033,v1,4,
R1203TS033_2,TS033,v1,2,
R1203TS033_3,TS033,v1,3,
