Model,Group,Model Version,Model Number,Composite_Score_4
T1214TS039_2,TS039,v2,2,84.91409910343614
T1214TS039_3,TS039,v2,3,84.90138481772186
T1214TS425_1,TS425,v2,1,84.87611676601145
T1214TS039_1,TS039,v2,1,84.83717053200758
T1214TS345_2,TS345,v2,2,84.80514878895573
T1214TS345_6,TS345,v2,6,84.80514878895573
T1214TS198_4,TS198,v2,4,84.79722207572489
T1214TS122_1,TS122,v2,1,84.7912273681287
T1214TS464_1,TS464,v2,1,84.75580876128939
T1214TS464_4,TS464,v2,4,84.75580876128939
T1214TS464_5,TS464,v2,5,84.75580876128939
T1214TS464_2,TS464,v2,2,84.75580876128939
T1214TS464_3,TS464,v2,3,84.75580876128939
T1214TS345_5,TS345,v2,5,84.7285689956771
T1214TS475_5,TS475,v2,5,84.69523985706087
T1214TS145_2,TS145,v2,2,84.67746918567579
T1214TS017_4,TS017,v2,4,84.67746918567579
T1214TS304_3,TS304,v2,3,84.64176509845336
T1214TS241_3,TS241,v2,3,84.64176509845336
T1214TS319_1,TS319,v2,1,84.6165487446747
T1214TS375_2,TS375,v2,2,84.59640341363144
T1214TS301_4,TS301,v2,4,84.57206050903457
T1214TS196_1,TS196,v2,1,84.51587872548745
T1214TS014_2,TS014,v2,2,84.46023853096868
T1214TS272_1,TS272,v2,1,84.45208619003718
T1214TS272_3,TS272,v2,3,84.45208619003718
T1214TS272_2,TS272,v2,2,84.4518850972938
T1214TS272_5,TS272,v2,5,84.4518850972938
T1214TS272_4,TS272,v2,4,84.4518850972938
T1214TS241_5,TS241,v2,5,84.36629069101278
T1214TS304_5,TS304,v2,5,84.36629069101278
T1214TS164_4,TS164,v2,4,84.29592851670203
T1214TS163_4,TS163,v2,4,84.29592851670203
T1214TS145_3,TS145,v2,3,84.29044636190659
T1214TS017_2,TS017,v2,2,84.29044636190659
T1214TS017_3,TS017,v2,3,84.27848947858165
T1214TS145_5,TS145,v2,5,84.27848947858165
T1214TS235_3,TS235,v2,3,84.27135901428451
T1214TS311_5,TS311,v2,5,84.26702622513423
T1214TS198_3,TS198,v2,3,84.06875815137505
T1214TS388_3,TS388,v2,3,84.05336044552256
T1214TS122_5,TS122,v2,5,84.05178638218614
T1214TS375_1,TS375,v2,1,84.0291154744543
T1214TS475_1,TS475,v2,1,84.0291154744543
T1214TS014_3,TS014,v2,3,84.02776764517719
T1214TS301_1,TS301,v2,1,84.00483739582319
T1214TS301_3,TS301,v2,3,83.98148215266284
T1214TS311_2,TS311,v2,2,83.92644276694587
T1214TS423_3,TS423,v2,3,83.89036040768787
T1214TS400_1,TS400,v2,1,83.88328618158505
T1214TS284_1,TS284,v2,1,83.81359374955558
T1214TS075_1,TS075,v2,1,83.81359374955558
T1214TS208_1,TS208,v2,1,83.71291589350375
T1214TS312_3,TS312,v2,3,83.69742214743987
T1214TS314_3,TS314,v2,3,83.69742214743987
T1214TS196_5,TS196,v2,5,83.6565473488429
T1214TS164_3,TS164,v2,3,83.6562038756512
T1214TS163_3,TS163,v2,3,83.6562038756512
T1214TS122_4,TS122,v2,4,83.5931623221379
T1214TS051_5,TS051,v2,5,83.58725383227409
T1214TS331_5,TS331,v2,5,83.58725383227409
T1214TS267_5,TS267,v2,5,83.58355271409428
T1214TS301_5,TS301,v2,5,83.56372168270491
T1214TS208_3,TS208,v2,3,83.5607287567335
T1214TS196_3,TS196,v2,3,83.54250050122616
T1214TS331_4,TS331,v2,4,83.51673793759547
T1214TS051_4,TS051,v2,4,83.51673793759547
T1214TS423_4,TS423,v2,4,83.51044997673958
T1214TS423_5,TS423,v2,5,83.38379303713933
T1214TS019_5,TS019,v2,5,83.36062920616006
T1214TS264_2,TS264,v2,2,83.30854382751302
T1214TS425_3,TS425,v2,3,83.24920700951422
T1214TS369_2,TS369,v2,2,83.17512260911235
T1214TS331_2,TS331,v2,2,83.12227681000618
T1214TS319_2,TS319,v2,2,83.12227681000618
T1214TS051_2,TS051,v2,2,83.12227681000618
T1214TS015_6,TS015,v2,6,83.0823487232421
T1214TS331_1,TS331,v2,1,83.00493593372369
T1214TS051_1,TS051,v2,1,83.00493593372369
T1214TS369_1,TS369,v2,1,82.99470005247464
T1214TS304_2,TS304,v2,2,82.98684455882929
T1214TS241_2,TS241,v2,2,82.98684455882929
T1214TS267_4,TS267,v2,4,82.97095042323923
T1214TS196_4,TS196,v2,4,82.96039812108212
T1214TS345_4,TS345,v2,4,82.9451437886551
T1214TS019_1,TS019,v2,1,82.91546679382726
T1214TS311_3,TS311,v2,3,82.90894566729622
T1214TS167_2,TS167,v2,2,82.88119309546532
T1214TS450_5,TS450,v2,5,82.88119309546532
T1214TS393_5,TS393,v2,5,82.86574828750277
T1214TS264_3,TS264,v2,3,82.86574828750277
T1214TS110_4,TS110,v2,4,82.82684372836668
T1214TS301_2,TS301,v2,2,82.81209371803175
T1214TS408_2,TS408,v2,2,82.8096115398585
T1214TS196_2,TS196,v2,2,82.79271400667635
T1214TS312_2,TS312,v2,2,82.70530773260006
T1214TS264_5,TS264,v2,5,82.70530773260006
T1214TS393_6,TS393,v2,6,82.70530773260006
T1214TS314_2,TS314,v2,2,82.70530773260006
T1214TS267_1,TS267,v2,1,82.69776121922588
T1214TS015_4,TS015,v2,4,82.65591084629965
T1214TS462_4,TS462,v2,4,82.6335957329488
T1214TS147_4,TS147,v2,4,82.6335957329488
T1214TS079_2,TS079,v2,2,82.56531195090767
T1214TS293_1,TS293,v2,1,82.56531195090767
T1214TS079_4,TS079,v2,4,82.5282418530105
T1214TS293_5,TS293,v2,5,82.5282418530105
T1214TS019_4,TS019,v2,4,82.4869691969497
T1214TS293_4,TS293,v2,4,82.46566906023077
T1214TS287_3,TS287,v2,3,82.42357193273071
T1214TS079_5,TS079,v2,5,82.41886423123587
T1214TS164_2,TS164,v2,2,82.40877817788349
T1214TS163_2,TS163,v2,2,82.40877817788349
T1214TS423_2,TS423,v2,2,82.34796828759728
T1214TS225_1,TS225,v2,1,82.34527032890867
T1214TS163_1,TS163,v2,1,82.34527032890867
T1214TS164_1,TS164,v2,1,82.34527032890867
T1214TS293_2,TS293,v2,2,82.33966385955273
T1214TS079_1,TS079,v2,1,82.33966385955273
T1214TS267_2,TS267,v2,2,82.33631676452335
T1214TS293_3,TS293,v2,3,82.27691091128712
T1214TS079_3,TS079,v2,3,82.27691091128712
T1214TS311_4,TS311,v2,4,82.13391654151177
T1214TS227_5,TS227,v2,5,82.13366393017607
T1214TS227_4,TS227,v2,4,82.13366393017607
T1214TS227_1,TS227,v2,1,82.13366393017607
T1214TS294_2,TS294,v2,2,82.02773604900672
T1214TS393_1,TS393,v2,1,82.0070782848325
T1214TS314_1,TS314,v2,1,82.0070782848325
T1214TS312_1,TS312,v2,1,82.0070782848325
T1214TS148_5,TS148,v2,5,82.0070782848325
T1214TS264_1,TS264,v2,1,82.0070782848325
T1214TS408_3,TS408,v2,3,81.75136100362666
T1214TS207_1,TS207,v2,1,81.69152375209211
T1214TS207_2,TS207,v2,2,81.69152375209211
T1214TS207_3,TS207,v2,3,81.69152375209211
T1214TS319_3,TS319,v2,3,81.55582664041242
T1214TS425_2,TS425,v2,2,81.55582664041242
T1214TS227_2,TS227,v2,2,81.48279968688252
T1214TS227_3,TS227,v2,3,81.48255827093801
T1214TS475_4,TS475,v2,4,81.45842522750517
T1214TS375_3,TS375,v2,3,81.35602544129327
T1214TS102_2,TS102,v2,2,81.26204659559832
T1214TS102_5,TS102,v2,5,81.26204659559832
T1214TS102_1,TS102,v2,1,81.26204659559832
T1214TS102_4,TS102,v2,4,81.26204659559832
T1214TS102_3,TS102,v2,3,81.26204659559832
T1214TS147_1,TS147,v2,1,81.25449815083417
T1214TS462_1,TS462,v2,1,81.25449815083417
T1214TS287_2,TS287,v2,2,81.24982954748153
T1214TS287_1,TS287,v2,1,81.14070035449691
T1214TS475_3,TS475,v2,3,81.13717196750103
T1214TS091_2,TS091,v2,2,81.03328007798935
T1214TS110_1,TS110,v2,1,81.02200912495822
T1214TS022_5,TS022,v2,5,80.87439894360828
T1214TS388_4,TS388,v2,4,80.73436118602862
T1214TS110_2,TS110,v2,2,80.49770396286617
T1214TS423_1,TS423,v2,1,80.27911829962125
T1214TS022_4,TS022,v2,4,78.25247649057539
T1214TS462_6,TS462,v2,6,77.85113420122403
T1214TS055_2,TS055,v2,2,77.79460409895081
T1214TS055_1,TS055,v2,1,77.79460409895081
T1214TS298_5,TS298,v2,5,77.05561652681047
T1214TS386_5,TS386,v2,5,77.05561652681047
T1214TS208_4,TS208,v2,4,76.9496150420063
T1214TS386_3,TS386,v2,3,76.4953198322403
T1214TS298_3,TS298,v2,3,76.4953198322403
T1214TS386_4,TS386,v2,4,76.34363726186989
T1214TS298_4,TS298,v2,4,76.34363726186989
T1214TS298_1,TS298,v2,1,76.33977124192802
T1214TS386_1,TS386,v2,1,76.33977124192802
T1214TS298_2,TS298,v2,2,76.32732967210457
T1214TS386_2,TS386,v2,2,76.32732967210457
T1214TS015_5,TS015,v2,5,73.84487464511479
T1214TS461_3,TS461,v2,3,69.75032037308691
T1214TS235_4,TS235,v2,4,68.25068641074915
T1214TS461_5,TS461,v2,5,67.00505998718029
T1214TS369_3,TS369,v2,3,66.4421048818734
T1214TS462_5,TS462,v2,5,64.60898479456837
T1214TS147_5,TS147,v2,5,64.60898479456837
T1214TS147_2,TS147,v2,2,63.72628879241698
T1214TS462_2,TS462,v2,2,63.72628879241698
T1214TS075_4,TS075,v2,4,63.45685388842834
T1214TS284_4,TS284,v2,4,63.45685388842834
T1214TS075_5,TS075,v2,5,63.13859194864788
T1214TS284_5,TS284,v2,5,63.13859194864788
T1214TS388_5,TS388,v2,5,62.95916714161602
T1214TS051_3,TS051,v2,3,62.48997927259668
T1214TS331_3,TS331,v2,3,62.48997927259668
T1214TS345_3,TS345,v2,3,62.48997927259668
T1214TS019_2,TS019,v2,2,62.46617274991098
T1214TS019_3,TS019,v2,3,62.250835441020136
T1214TS075_3,TS075,v2,3,62.17190551840605
T1214TS122_2,TS122,v2,2,62.17190551840605
T1214TS284_3,TS284,v2,3,62.17190551840605
T1214TS284_2,TS284,v2,2,62.102509455950646
T1214TS075_2,TS075,v2,2,62.102509455950646
T1214TS014_6,TS014,v2,6,61.78375727016282
T1214TS110_3,TS110,v2,3,61.515203893653144
T1214TS311_1,TS311,v2,1,61.43653979997259
T1214TS014_4,TS014,v2,4,61.39867274291735
T1214TS014_1,TS014,v2,1,61.385488370203234
T1214TS475_2,TS475,v2,2,61.36858887671782
T1214TS120_6,TS120,v2,6,61.23167990439996
T1214TS014_5,TS014,v2,5,61.19758353198314
T1214TS465_5,TS465,v2,5,60.58427949934107
T1214TS408_4,TS408,v2,4,60.292385153580106
T1214TS465_4,TS465,v2,4,59.71509148884381
T1214TS408_5,TS408,v2,5,59.6082085140898
T1214TS139_3,TS139,v2,3,59.247351153137004
T1214TS465_2,TS465,v2,2,58.97442103361145
T1214TS015_3,TS015,v2,3,58.458338340033905
T1214TS207_5,TS207,v2,5,56.930305855764594
T1214TS207_4,TS207,v2,4,56.42324269549723
T1214TS465_3,TS465,v2,3,56.183567723180374
T1214TS020_4,TS020,v2,4,55.27022675294118
T1214TS294_1,TS294,v2,1,54.84680683789664
T1214TS015_2,TS015,v2,2,54.31840410394923
T1214TS055_4,TS055,v2,4,54.30095192441412
T1214TS055_3,TS055,v2,3,54.30095192441412
T1214TS055_5,TS055,v2,5,54.30095192441412
T1214TS408_1,TS408,v2,1,54.186437104375656
T1214TS425_5,TS425,v2,5,53.98873311132354
T1214TS319_5,TS319,v2,5,53.98873311132354
T1214TS294_3,TS294,v2,3,53.98217654784029
T1214TS294_5,TS294,v2,5,53.777372931070616
T1214TS375_5,TS375,v2,5,53.62610510494642
T1214TS202_5,TS202,v2,5,53.34970569022671
T1214TS122_3,TS122,v2,3,52.24226887608938
T1214TS461_4,TS461,v2,4,45.512708904114604
T1214TS120_1,TS120,v2,1,41.571867651472665
T1214TS361_1,TS361,v2,1,41.571867651472665
T1214TS461_2,TS461,v2,2,39.5462862578437
T1214TS275_1,TS275,v2,1,36.384431538287856
T1214TS361_5,TS361,v2,5,34.685262791090686
T1214TS202_3,TS202,v2,3,34.25175769645101
T1214TS202_4,TS202,v2,4,34.09989537688673
T1214TS020_2,TS020,v2,2,34.09776311050221
T1214TS361_2,TS361,v2,2,33.94134361827891
T1214TS020_1,TS020,v2,1,33.84279879674525
T1214TS020_5,TS020,v2,5,33.79306359768837
T1214TS361_3,TS361,v2,3,33.535387378712265
T1214TS202_2,TS202,v2,2,33.272842795093155
T1214TS294_4,TS294,v2,4,33.15611186153357
T1214TS361_4,TS361,v2,4,33.14886611292676
T1214TS202_1,TS202,v2,1,30.870092430666624
T1214TS167_1,TS167,v2,1,26.611721874273577
T1214TS167_5,TS167,v2,5,26.333847301262768
T1214TS450_3,TS450,v2,3,24.560705712195464
T1214TS148_3,TS148,v2,3,24.159427959553046
T1214TS450_1,TS450,v2,1,23.46033919382946
T1214TS167_3,TS167,v2,3,22.599050786284558
T1214TS450_2,TS450,v2,2,22.311901131480028
T1214TS167_4,TS167,v2,4,22.311901131480028
T1214TS450_4,TS450,v2,4,22.184801328942626
T1214TS148_4,TS148,v2,4,19.32895245110913
T1214TS393_3,TS393,v2,3,19.321974565321213
T1214TS148_1,TS148,v2,1,19.321974565321213
T1214TS264_4,TS264,v2,4,19.321974565321213
T1214TS461_1,TS461,v2,1,12.336695054753259
T1214TS132_1,TS132,v2,1,12.08587479990685
