Model,Group,Model Version,Model Number,Composite_Score_1
T1214TS269_4,TS269,v2,4,91.28584930922364
T1214TS221_5,TS221,v2,5,91.26263970865087
T1214TS419_5,TS419,v2,5,91.26263970865087
T1214TS022_2,TS022,v2,2,91.2471030028815
T1214TS262_5,TS262,v2,5,91.2451377545943
T1214TS269_5,TS269,v2,5,91.19857898950299
T1214TS419_1,TS419,v2,1,91.15955403542759
T1214TS221_1,TS221,v2,1,91.15955403542759
T1214TS456_2,TS456,v2,2,91.15579259977851
T1214TS269_1,TS269,v2,1,91.12255538702803
T1214TS419_4,TS419,v2,4,91.09899209213604
T1214TS221_4,TS221,v2,4,91.09899209213604
T1214TS262_4,TS262,v2,4,90.97642441171881
T1214TS052_3,TS052,v2,3,90.95760693485633
T1214TS269_2,TS269,v2,2,90.90038777506928
T1214TS269_3,TS269,v2,3,90.87504405442948
T1214TS456_5,TS456,v2,5,90.872530263691
T1214TS419_3,TS419,v2,3,90.82169121449958
T1214TS221_3,TS221,v2,3,90.82169121449958
T1214TS221_2,TS221,v2,2,90.80526743993515
T1214TS419_2,TS419,v2,2,90.80526743993515
T1214TS456_1,TS456,v2,1,90.76796975651442
T1214TS022_1,TS022,v2,1,90.42474846992596
T1214TS052_1,TS052,v2,1,90.18942905855636
T1214TS020_3,TS020,v2,3,89.5214045637243
T1214TS022_3,TS022,v2,3,88.79262146713577
T1214TS139_2,TS139,v2,2,85.30695734336874
T1214TS139_5,TS139,v2,5,85.28232840869165
T1214TS139_4,TS139,v2,4,84.33048212412173
T1214TS039_3,TS039,v2,3,83.84958481772186
T1214TS039_2,TS039,v2,2,83.84429910343616
T1214TS139_1,TS139,v2,1,83.8157387282917
T1214TS039_1,TS039,v2,1,83.74737053200758
T1214TS369_5,TS369,v2,5,82.60449310754584
T1214TS287_5,TS287,v2,5,82.31533595035324
T1214TS198_4,TS198,v2,4,82.24262207572488
T1214TS235_4,TS235,v2,4,81.87248641074915
T1214TS145_5,TS145,v2,5,81.69868947858166
T1214TS017_3,TS017,v2,3,81.69868947858166
T1214TS461_3,TS461,v2,3,81.35012037308691
T1214TS369_4,TS369,v2,4,81.31434601238027
T1214TS235_5,TS235,v2,5,81.24408968991138
T1214TS465_1,TS465,v2,1,81.05406307665032
T1214TS287_4,TS287,v2,4,80.98729561227461
T1214TS208_2,TS208,v2,2,80.97767158342928
T1214TS393_4,TS393,v2,4,80.97128561483439
T1214TS314_5,TS314,v2,5,80.97128561483439
T1214TS312_5,TS312,v2,5,80.97128561483439
T1214TS198_2,TS198,v2,2,80.89724036543949
T1214TS267_3,TS267,v2,3,80.81773724556322
T1214TS235_2,TS235,v2,2,80.64784098994717
T1214TS208_5,TS208,v2,5,80.6468920852078
T1214TS235_1,TS235,v2,1,80.56854953415711
T1214TS369_3,TS369,v2,3,80.56170488187341
T1214TS393_2,TS393,v2,2,80.44923912764776
T1214TS264_6,TS264,v2,6,80.44923912764776
T1214TS314_4,TS314,v2,4,80.44923912764776
T1214TS312_4,TS312,v2,4,80.44923912764776
T1214TS164_5,TS164,v2,5,80.19726157308061
T1214TS163_5,TS163,v2,5,80.19726157308061
T1214TS051_6,TS051,v2,6,80.15936907663047
T1214TS304_1,TS304,v2,1,80.15424192292994
T1214TS241_1,TS241,v2,1,80.15424192292994
T1214TS017_5,TS017,v2,5,80.12699851733976
T1214TS145_4,TS145,v2,4,80.12699851733976
T1214TS345_1,TS345,v2,1,80.06936808097723
T1214TS425_1,TS425,v2,1,80.02771676601145
T1214TS241_4,TS241,v2,4,80.00816877027924
T1214TS304_4,TS304,v2,4,80.00816877027924
T1214TS464_3,TS464,v2,3,79.98640876128937
T1214TS464_5,TS464,v2,5,79.98640876128937
T1214TS464_2,TS464,v2,2,79.98640876128937
T1214TS464_4,TS464,v2,4,79.98640876128937
T1214TS464_1,TS464,v2,1,79.98640876128937
T1214TS345_6,TS345,v2,6,79.98074878895576
T1214TS345_2,TS345,v2,2,79.98074878895576
T1214TS198_5,TS198,v2,5,79.84726327746701
T1214TS375_2,TS375,v2,2,79.81680341363143
T1214TS145_2,TS145,v2,2,79.78786918567579
T1214TS017_4,TS017,v2,4,79.78786918567579
T1214TS319_1,TS319,v2,1,79.78114874467471
T1214TS345_5,TS345,v2,5,79.77016899567711
T1214TS304_3,TS304,v2,3,79.74376509845337
T1214TS241_3,TS241,v2,3,79.74376509845337
T1214TS301_4,TS301,v2,4,79.7354605090346
T1214TS122_1,TS122,v2,1,79.71882736812871
T1214TS272_1,TS272,v2,1,79.66208619003719
T1214TS272_3,TS272,v2,3,79.66208619003719
T1214TS272_2,TS272,v2,2,79.66188509729379
T1214TS272_5,TS272,v2,5,79.66188509729379
T1214TS272_4,TS272,v2,4,79.66188509729379
T1214TS196_1,TS196,v2,1,79.63147872548745
T1214TS475_5,TS475,v2,5,79.62323985706087
T1214TS163_4,TS163,v2,4,79.45192851670204
T1214TS164_4,TS164,v2,4,79.45192851670204
T1214TS304_5,TS304,v2,5,79.42289069101278
T1214TS241_5,TS241,v2,5,79.42289069101278
T1214TS145_3,TS145,v2,3,79.40884636190658
T1214TS017_2,TS017,v2,2,79.40884636190658
T1214TS014_2,TS014,v2,2,79.35683853096869
T1214TS235_3,TS235,v2,3,79.32775901428451
T1214TS311_5,TS311,v2,5,79.31122622513422
T1214TS122_5,TS122,v2,5,79.17078638218615
T1214TS301_3,TS301,v2,3,79.06308215266283
T1214TS198_3,TS198,v2,3,79.05435815137506
T1214TS400_1,TS400,v2,1,79.03388618158505
T1214TS301_1,TS301,v2,1,78.99143739582318
T1214TS014_3,TS014,v2,3,78.97076764517718
T1214TS311_2,TS311,v2,2,78.95784276694586
T1214TS208_1,TS208,v2,1,78.93091589350375
T1214TS147_5,TS147,v2,5,78.87758479456838
T1214TS462_5,TS462,v2,5,78.87758479456838
T1214TS019_1,TS019,v2,1,78.76226679382725
T1214TS312_3,TS312,v2,3,78.76142214743984
T1214TS314_3,TS314,v2,3,78.76142214743984
T1214TS164_3,TS164,v2,3,78.73920387565121
T1214TS163_3,TS163,v2,3,78.73920387565121
T1214TS196_5,TS196,v2,5,78.6725473488429
T1214TS267_5,TS267,v2,5,78.66995271409428
T1214TS475_1,TS475,v2,1,78.6631154744543
T1214TS375_1,TS375,v2,1,78.6631154744543
T1214TS122_4,TS122,v2,4,78.6421623221379
T1214TS208_3,TS208,v2,3,78.62772875673349
T1214TS423_3,TS423,v2,3,78.53796040768786
T1214TS301_5,TS301,v2,5,78.48132168270492
T1214TS196_3,TS196,v2,3,78.46050050122616
T1214TS388_3,TS388,v2,3,78.40656044552257
T1214TS015_6,TS015,v2,6,78.3883487232421
T1214TS264_2,TS264,v2,2,78.31594382751301
T1214TS423_4,TS423,v2,4,78.30304997673959
T1214TS369_2,TS369,v2,2,78.16272260911234
T1214TS196_4,TS196,v2,4,78.14699812108212
T1214TS425_3,TS425,v2,3,78.09740700951423
T1214TS267_4,TS267,v2,4,78.07195042323923
T1214TS331_5,TS331,v2,5,78.04845383227409
T1214TS051_5,TS051,v2,5,78.04845383227409
T1214TS304_2,TS304,v2,2,78.0400445588293
T1214TS241_2,TS241,v2,2,78.0400445588293
T1214TS311_3,TS311,v2,3,78.03094566729622
T1214TS423_5,TS423,v2,5,78.02699303713933
T1214TS167_2,TS167,v2,2,78.00979309546533
T1214TS450_5,TS450,v2,5,78.00979309546533
T1214TS284_1,TS284,v2,1,78.00039374955557
T1214TS075_1,TS075,v2,1,78.00039374955557
T1214TS369_1,TS369,v2,1,78.00030005247463
T1214TS345_4,TS345,v2,4,77.98274378865509
T1214TS462_2,TS462,v2,2,77.96308879241698
T1214TS147_2,TS147,v2,2,77.96308879241698
T1214TS331_4,TS331,v2,4,77.84433793759547
T1214TS051_4,TS051,v2,4,77.84433793759547
T1214TS196_2,TS196,v2,2,77.83911400667635
T1214TS267_1,TS267,v2,1,77.81936121922588
T1214TS110_4,TS110,v2,4,77.79584372836668
T1214TS301_2,TS301,v2,2,77.76529371803176
T1214TS264_5,TS264,v2,5,77.76230773260006
T1214TS312_2,TS312,v2,2,77.76230773260006
T1214TS393_6,TS393,v2,6,77.76230773260006
T1214TS314_2,TS314,v2,2,77.76230773260006
T1214TS393_5,TS393,v2,5,77.74034828750277
T1214TS264_3,TS264,v2,3,77.74034828750277
T1214TS019_5,TS019,v2,5,77.70442920616006
T1214TS461_5,TS461,v2,5,77.6644599871803
T1214TS408_2,TS408,v2,2,77.5956115398585
T1214TS293_1,TS293,v2,1,77.51331195090766
T1214TS079_2,TS079,v2,2,77.51331195090766
T1214TS284_4,TS284,v2,4,77.45525388842833
T1214TS075_4,TS075,v2,4,77.45525388842833
T1214TS287_3,TS287,v2,3,77.44117193273071
T1214TS267_2,TS267,v2,2,77.43271676452335
T1214TS293_5,TS293,v2,5,77.4302418530105
T1214TS079_4,TS079,v2,4,77.4302418530105
T1214TS051_2,TS051,v2,2,77.43007681000618
T1214TS319_2,TS319,v2,2,77.43007681000618
T1214TS331_2,TS331,v2,2,77.43007681000618
T1214TS331_1,TS331,v2,1,77.41813593372368
T1214TS051_1,TS051,v2,1,77.41813593372368
T1214TS284_5,TS284,v2,5,77.40319194864789
T1214TS075_5,TS075,v2,5,77.40319194864789
T1214TS079_5,TS079,v2,5,77.37146423123588
T1214TS015_4,TS015,v2,4,77.36991084629965
T1214TS079_1,TS079,v2,1,77.32926385955274
T1214TS293_2,TS293,v2,2,77.32926385955274
T1214TS163_2,TS163,v2,2,77.28297817788348
T1214TS164_2,TS164,v2,2,77.28297817788348
T1214TS293_4,TS293,v2,4,77.23826906023076
T1214TS164_1,TS164,v2,1,77.23587032890866
T1214TS225_1,TS225,v2,1,77.23587032890866
T1214TS163_1,TS163,v2,1,77.23587032890866
T1214TS388_5,TS388,v2,5,77.18876714161601
T1214TS079_3,TS079,v2,3,77.14931091128713
T1214TS293_3,TS293,v2,3,77.14931091128713
T1214TS314_1,TS314,v2,1,77.13867828483251
T1214TS148_5,TS148,v2,5,77.13867828483251
T1214TS393_1,TS393,v2,1,77.13867828483251
T1214TS264_1,TS264,v2,1,77.13867828483251
T1214TS312_1,TS312,v2,1,77.13867828483251
T1214TS311_4,TS311,v2,4,77.12031654151176
T1214TS227_4,TS227,v2,4,77.05066393017606
T1214TS227_5,TS227,v2,5,77.05066393017606
T1214TS227_1,TS227,v2,1,77.05066393017606
T1214TS462_1,TS462,v2,1,76.96249815083415
T1214TS147_1,TS147,v2,1,76.96249815083415
T1214TS423_2,TS423,v2,2,76.83016828759727
T1214TS462_4,TS462,v2,4,76.8263957329488
T1214TS147_4,TS147,v2,4,76.8263957329488
T1214TS207_1,TS207,v2,1,76.80572375209212
T1214TS207_3,TS207,v2,3,76.80572375209212
T1214TS207_2,TS207,v2,2,76.80572375209212
T1214TS294_2,TS294,v2,2,76.75773604900672
T1214TS022_5,TS022,v2,5,76.74319894360829
T1214TS345_3,TS345,v2,3,76.72817927259669
T1214TS331_3,TS331,v2,3,76.72817927259669
T1214TS051_3,TS051,v2,3,76.72817927259669
T1214TS019_4,TS019,v2,4,76.69876919694971
T1214TS110_1,TS110,v2,1,76.66800912495822
T1214TS019_2,TS019,v2,2,76.61877274991097
T1214TS075_3,TS075,v2,3,76.45410551840605
T1214TS122_2,TS122,v2,2,76.45410551840605
T1214TS284_3,TS284,v2,3,76.45410551840605
T1214TS102_3,TS102,v2,3,76.39104659559831
T1214TS102_1,TS102,v2,1,76.39104659559831
T1214TS102_5,TS102,v2,5,76.39104659559831
T1214TS102_4,TS102,v2,4,76.39104659559831
T1214TS102_2,TS102,v2,2,76.39104659559831
T1214TS408_3,TS408,v2,3,76.34396100362666
T1214TS019_3,TS019,v2,3,76.32543544102015
T1214TS287_2,TS287,v2,2,76.28642954748152
T1214TS110_2,TS110,v2,2,76.25030396286617
T1214TS284_2,TS284,v2,2,76.15390945595064
T1214TS075_2,TS075,v2,2,76.15390945595064
T1214TS475_4,TS475,v2,4,76.04262522750516
T1214TS287_1,TS287,v2,1,76.03670035449692
T1214TS319_3,TS319,v2,3,76.01382664041242
T1214TS425_2,TS425,v2,2,76.01382664041242
T1214TS227_2,TS227,v2,2,75.95239968688252
T1214TS227_3,TS227,v2,3,75.952158270938
T1214TS014_6,TS014,v2,6,75.85235727016283
T1214TS475_2,TS475,v2,2,75.77918887671782
T1214TS375_3,TS375,v2,3,75.77582544129326
T1214TS475_3,TS475,v2,3,75.74677196750103
T1214TS110_3,TS110,v2,3,75.69740389365315
T1214TS311_1,TS311,v2,1,75.5821397999726
T1214TS461_4,TS461,v2,4,75.56030890411462
T1214TS091_2,TS091,v2,2,75.55608007798936
T1214TS014_1,TS014,v2,1,75.46568837020325
T1214TS014_4,TS014,v2,4,75.37907274291734
T1214TS014_5,TS014,v2,5,75.17238353198313
T1214TS388_4,TS388,v2,4,75.07596118602861
T1214TS055_2,TS055,v2,2,75.07500409895081
T1214TS055_1,TS055,v2,1,75.07500409895081
T1214TS462_6,TS462,v2,6,74.75993420122403
T1214TS423_1,TS423,v2,1,74.75631829962123
T1214TS465_5,TS465,v2,5,74.63847949934107
T1214TS465_4,TS465,v2,4,73.91089148884382
T1214TS022_4,TS022,v2,4,73.86707649057537
T1214TS465_2,TS465,v2,2,73.03202103361146
T1214TS120_6,TS120,v2,6,72.44707990439997
T1214TS015_3,TS015,v2,3,72.1347383400339
T1214TS386_5,TS386,v2,5,71.90061652681047
T1214TS298_5,TS298,v2,5,71.90061652681047
T1214TS208_4,TS208,v2,4,71.79681504200629
T1214TS408_4,TS408,v2,4,71.34758515358011
T1214TS298_3,TS298,v2,3,71.3083198322403
T1214TS386_3,TS386,v2,3,71.3083198322403
T1214TS139_3,TS139,v2,3,71.179751153137
T1214TS386_4,TS386,v2,4,71.17383726186989
T1214TS298_4,TS298,v2,4,71.17383726186989
T1214TS386_1,TS386,v2,1,71.16437124192802
T1214TS298_1,TS298,v2,1,71.16437124192802
T1214TS386_2,TS386,v2,2,71.13652967210456
T1214TS298_2,TS298,v2,2,71.13652967210456
T1214TS408_5,TS408,v2,5,70.5390085140898
T1214TS461_2,TS461,v2,2,69.9874862578437
T1214TS465_3,TS465,v2,3,69.84436772318038
T1214TS120_1,TS120,v2,1,69.48246765147266
T1214TS361_1,TS361,v2,1,69.48246765147266
T1214TS015_2,TS015,v2,2,68.26380410394923
T1214TS055_3,TS055,v2,3,68.18815192441411
T1214TS055_5,TS055,v2,5,68.18815192441411
T1214TS055_4,TS055,v2,4,68.18815192441411
T1214TS015_5,TS015,v2,5,68.14447464511478
T1214TS408_1,TS408,v2,1,68.06483710437567
T1214TS020_4,TS020,v2,4,67.3360267529412
T1214TS275_1,TS275,v2,1,65.61423153828785
T1214TS202_5,TS202,v2,5,65.40390569022671
T1214TS294_1,TS294,v2,1,65.31340683789662
T1214TS319_5,TS319,v2,5,64.83013311132353
T1214TS425_5,TS425,v2,5,64.83013311132353
T1214TS294_3,TS294,v2,3,64.71677654784028
T1214TS375_5,TS375,v2,5,64.23650510494642
T1214TS202_4,TS202,v2,4,64.17809537688673
T1214TS207_5,TS207,v2,5,63.975505855764595
T1214TS202_3,TS202,v2,3,63.91855769645101
T1214TS294_5,TS294,v2,5,63.786372931070616
T1214TS202_2,TS202,v2,2,63.60904279509316
T1214TS207_4,TS207,v2,4,63.38144269549723
T1214TS020_2,TS020,v2,2,63.33396311050221
T1214TS020_1,TS020,v2,1,63.033798796745245
T1214TS020_5,TS020,v2,5,62.97246359768836
T1214TS294_4,TS294,v2,4,62.69931186153358
T1214TS122_3,TS122,v2,3,62.45586887608938
T1214TS361_5,TS361,v2,5,62.424062791090684
T1214TS361_2,TS361,v2,2,61.7703436182789
T1214TS361_3,TS361,v2,3,61.255187378712264
T1214TS361_4,TS361,v2,4,60.97326611292675
T1214TS202_1,TS202,v2,1,60.32089243066663
T1214TS148_3,TS148,v2,3,51.69962795955305
T1214TS167_5,TS167,v2,5,48.18224730126276
T1214TS167_1,TS167,v2,1,47.36332187427357
T1214TS148_1,TS148,v2,1,47.28597456532121
T1214TS393_3,TS393,v2,3,47.28597456532121
T1214TS264_4,TS264,v2,4,47.28597456532121
T1214TS148_4,TS148,v2,4,46.837352451109126
T1214TS167_3,TS167,v2,3,43.795850786284554
T1214TS450_3,TS450,v2,3,43.31750571219547
T1214TS450_1,TS450,v2,1,42.786339193829455
T1214TS450_4,TS450,v2,4,40.67360132894263
T1214TS450_2,TS450,v2,2,40.658701131480036
T1214TS167_4,TS167,v2,4,40.658701131480036
T1214TS461_1,TS461,v2,1,33.97069505475326
T1214TS132_1,TS132,v2,1,33.13347479990685
