Model,Group,Model Version,Model Number,Composite_Score_3
T1214TS019_5,TS019,v2,5,85.14369135153488
T1214TS423_5,TS423,v2,5,85.13908896121806
T1214TS331_2,TS331,v2,2,84.97674203181955
T1214TS319_2,TS319,v2,2,84.97674203181955
T1214TS051_2,TS051,v2,2,84.97674203181955
T1214TS264_2,TS264,v2,2,84.96046621618137
T1214TS425_3,TS425,v2,3,84.9154352052069
T1214TS369_2,TS369,v2,2,84.8701602947639
T1214TS331_1,TS331,v2,1,84.84424176721771
T1214TS051_1,TS051,v2,1,84.84424176721771
T1214TS015_6,TS015,v2,6,84.75216366014146
T1214TS241_2,TS241,v2,2,84.70184242702098
T1214TS304_2,TS304,v2,2,84.70184242702098
T1214TS369_1,TS369,v2,1,84.69879499031558
T1214TS267_4,TS267,v2,4,84.67141935140626
T1214TS196_4,TS196,v2,4,84.61589079354073
T1214TS345_4,TS345,v2,4,84.607789361772
T1214TS167_2,TS167,v2,2,84.59437121266204
T1214TS450_5,TS450,v2,5,84.59437121266204
T1214TS311_3,TS311,v2,3,84.57696671858545
T1214TS301_2,TS301,v2,2,84.56186469989656
T1214TS264_3,TS264,v2,3,84.5589776301055
T1214TS393_5,TS393,v2,5,84.5589776301055
T1214TS019_1,TS019,v2,1,84.55670296296742
T1214TS110_4,TS110,v2,4,84.55278193782411
T1214TS462_4,TS462,v2,4,84.53394868694434
T1214TS147_4,TS147,v2,4,84.53394868694434
T1214TS408_2,TS408,v2,2,84.50284088246124
T1214TS015_4,TS015,v2,4,84.50278786607144
T1214TS196_2,TS196,v2,2,84.47691715157963
T1214TS264_5,TS264,v2,5,84.46244739731443
T1214TS312_2,TS312,v2,2,84.46244739731443
T1214TS314_2,TS314,v2,2,84.46244739731443
T1214TS393_6,TS393,v2,6,84.46244739731443
T1214TS267_1,TS267,v2,1,84.40185615706682
T1214TS019_4,TS019,v2,4,84.38732215094524
T1214TS293_1,TS293,v2,1,84.25312247279469
T1214TS079_2,TS079,v2,2,84.25312247279469
T1214TS293_5,TS293,v2,5,84.21424816962528
T1214TS079_4,TS079,v2,4,84.21424816962528
T1214TS287_3,TS287,v2,3,84.18255638527191
T1214TS163_2,TS163,v2,2,84.17515226054151
T1214TS164_2,TS164,v2,2,84.17515226054151
T1214TS423_2,TS423,v2,2,84.16654092158737
T1214TS293_4,TS293,v2,4,84.1588984028335
T1214TS079_5,TS079,v2,5,84.12295916907682
T1214TS225_1,TS225,v2,1,84.11534551873281
T1214TS163_1,TS163,v2,1,84.11534551873281
T1214TS164_1,TS164,v2,1,84.11534551873281
T1214TS267_2,TS267,v2,2,84.06591008100074
T1214TS079_1,TS079,v2,1,84.04194527418902
T1214TS293_2,TS293,v2,2,84.04194527418902
T1214TS079_3,TS079,v2,3,83.97737983945414
T1214TS293_3,TS293,v2,3,83.97737983945414
T1214TS227_5,TS227,v2,5,83.89818903279425
T1214TS227_4,TS227,v2,4,83.89818903279425
T1214TS227_1,TS227,v2,1,83.89818903279425
T1214TS311_4,TS311,v2,4,83.86716913296132
T1214TS294_2,TS294,v2,2,83.84818822031278
T1214TS314_1,TS314,v2,1,83.80317893375818
T1214TS393_1,TS393,v2,1,83.80317893375818
T1214TS264_1,TS264,v2,1,83.80317893375818
T1214TS312_1,TS312,v2,1,83.80317893375818
T1214TS148_5,TS148,v2,5,83.80317893375818
T1214TS408_3,TS408,v2,3,83.55119642366743
T1214TS207_2,TS207,v2,2,83.4969692426681
T1214TS207_3,TS207,v2,3,83.4969692426681
T1214TS207_1,TS207,v2,1,83.4969692426681
T1214TS319_3,TS319,v2,3,83.46774789538314
T1214TS425_2,TS425,v2,2,83.46774789538314
T1214TS227_2,TS227,v2,2,83.39665275147948
T1214TS227_3,TS227,v2,3,83.39641133553498
T1214TS375_3,TS375,v2,3,83.26794669626398
T1214TS475_4,TS475,v2,4,83.23220572290226
T1214TS102_3,TS102,v2,3,83.10513589659541
T1214TS102_4,TS102,v2,4,83.10513589659541
T1214TS102_2,TS102,v2,2,83.10513589659541
T1214TS102_5,TS102,v2,5,83.10513589659541
T1214TS102_1,TS102,v2,1,83.10513589659541
T1214TS287_2,TS287,v2,2,83.09670656725332
T1214TS147_1,TS147,v2,1,83.0338444826107
T1214TS462_1,TS462,v2,1,83.0338444826107
T1214TS287_1,TS287,v2,1,83.03336256662055
T1214TS091_2,TS091,v2,2,82.95487113431429
T1214TS475_3,TS475,v2,3,82.92395413447771
T1214TS110_1,TS110,v2,1,82.8106528815915
T1214TS388_4,TS388,v2,4,82.71453750832102
T1214TS022_5,TS022,v2,5,82.67984443418428
T1214TS110_2,TS110,v2,2,82.41929501919111
T1214TS423_1,TS423,v2,1,82.23378818802618
T1214TS022_4,TS022,v2,4,80.37726052149226
T1214TS462_6,TS462,v2,6,80.02746664624655
T1214TS298_5,TS298,v2,5,79.40594156497981
T1214TS386_5,TS386,v2,5,79.40594156497981
T1214TS208_4,TS208,v2,4,79.36329629642589
T1214TS055_2,TS055,v2,2,79.26982413019415
T1214TS055_1,TS055,v2,1,79.26982413019415
T1214TS386_3,TS386,v2,3,78.97779065057082
T1214TS298_3,TS298,v2,3,78.97779065057082
T1214TS386_1,TS386,v2,1,78.85817873527883
T1214TS298_1,TS298,v2,1,78.85817873527883
T1214TS386_4,TS386,v2,4,78.85303290981918
T1214TS298_4,TS298,v2,4,78.85303290981918
T1214TS386_2,TS386,v2,2,78.81651614271053
T1214TS298_2,TS298,v2,2,78.81651614271053
T1214TS015_5,TS015,v2,5,76.85764500022415
T1214TS461_3,TS461,v2,3,71.83639086200078
T1214TS235_4,TS235,v2,4,69.93128631149621
T1214TS461_5,TS461,v2,5,69.40336050475315
T1214TS369_3,TS369,v2,3,68.15528299907012
T1214TS147_5,TS147,v2,5,66.38833112634491
T1214TS462_5,TS462,v2,5,66.38833112634491
T1214TS462_2,TS462,v2,2,65.54110552679964
T1214TS147_2,TS147,v2,2,65.54110552679964
T1214TS284_4,TS284,v2,4,65.34184250132064
T1214TS075_4,TS075,v2,4,65.34184250132064
T1214TS075_5,TS075,v2,5,64.9665728604978
T1214TS284_5,TS284,v2,5,64.9665728604978
T1214TS388_5,TS388,v2,5,64.80414977042452
T1214TS019_2,TS019,v2,2,64.4032914723821
T1214TS051_3,TS051,v2,3,64.39996979261515
T1214TS331_3,TS331,v2,3,64.39996979261515
T1214TS345_3,TS345,v2,3,64.39996979261515
T1214TS019_3,TS019,v2,3,64.18018170975552
T1214TS284_2,TS284,v2,2,64.11830547780684
T1214TS075_2,TS075,v2,2,64.11830547780684
T1214TS284_3,TS284,v2,3,64.09349657473099
T1214TS075_3,TS075,v2,3,64.09349657473099
T1214TS122_2,TS122,v2,2,64.09349657473099
T1214TS120_6,TS120,v2,6,63.887489593760485
T1214TS014_6,TS014,v2,6,63.80154251646849
T1214TS110_3,TS110,v2,3,63.48554836977039
T1214TS014_4,TS014,v2,4,63.46049769076537
T1214TS311_1,TS311,v2,1,63.44240606543737
T1214TS014_1,TS014,v2,1,63.42722955664949
T1214TS014_5,TS014,v2,5,63.26747272528
T1214TS475_2,TS475,v2,2,63.15909527603335
T1214TS408_4,TS408,v2,4,63.05162372919094
T1214TS465_5,TS465,v2,5,62.63002866464956
T1214TS408_5,TS408,v2,5,62.36269654900791
T1214TS465_4,TS465,v2,4,61.80521831661446
T1214TS139_3,TS139,v2,3,61.76801449394391
T1214TS465_2,TS465,v2,2,61.15490739427872
T1214TS015_3,TS015,v2,3,60.71859936960069
T1214TS465_3,TS465,v2,3,58.82776736731573
T1214TS207_5,TS207,v2,5,58.74700001089269
T1214TS020_4,TS020,v2,4,58.468628834343804
T1214TS207_4,TS207,v2,4,58.22681710692704
T1214TS294_1,TS294,v2,1,57.91737844173453
T1214TS055_5,TS055,v2,5,57.39685101008075
T1214TS055_3,TS055,v2,3,57.39685101008075
T1214TS055_4,TS055,v2,4,57.39685101008075
T1214TS015_2,TS015,v2,2,57.39656143887942
T1214TS408_1,TS408,v2,1,57.2797980781387
T1214TS294_3,TS294,v2,3,57.2508489504094
T1214TS294_5,TS294,v2,5,57.13577488969037
T1214TS202_5,TS202,v2,5,56.93848946892226
T1214TS461_4,TS461,v2,4,48.065075469909736
T1214TS361_1,TS361,v2,1,45.22168908974428
T1214TS120_1,TS120,v2,1,45.22168908974428
T1214TS461_2,TS461,v2,2,42.33412680111984
T1214TS275_1,TS275,v2,1,39.63741295700968
T1214TS122_3,TS122,v2,3,39.32452899570405
T1214TS375_5,TS375,v2,5,39.057220823455864
T1214TS319_5,TS319,v2,5,38.8153341847274
T1214TS425_5,TS425,v2,5,38.8153341847274
T1214TS202_4,TS202,v2,4,38.04608016390193
T1214TS020_2,TS020,v2,2,37.97153076730747
T1214TS020_1,TS020,v2,1,37.82693351420471
T1214TS020_5,TS020,v2,5,37.77719831514783
T1214TS202_2,TS202,v2,2,37.204484799152404
T1214TS294_4,TS294,v2,4,36.91555849660122
T1214TS361_5,TS361,v2,5,19.685223070630236
T1214TS148_3,TS148,v2,3,19.32875400362726
T1214TS148_4,TS148,v2,4,19.3268791978725
T1214TS393_3,TS393,v2,3,19.320932131620975
T1214TS264_4,TS264,v2,4,19.320932131620975
T1214TS148_1,TS148,v2,1,19.320932131620975
T1214TS361_2,TS361,v2,2,18.9017825891798
T1214TS361_3,TS361,v2,3,18.50898264860384
T1214TS202_3,TS202,v2,3,18.333124657994915
T1214TS361_4,TS361,v2,4,18.076490990459128
T1214TS202_1,TS202,v2,1,15.781351426702756
T1214TS167_5,TS167,v2,5,11.553956782589605
T1214TS167_1,TS167,v2,1,11.236317736239286
T1214TS132_1,TS132,v2,1,11.169907745219055
T1214TS450_3,TS450,v2,3,10.611791750884336
T1214TS450_4,TS450,v2,4,9.48633975526627
T1214TS450_1,TS450,v2,1,9.318030870842692
T1214TS450_2,TS450,v2,2,8.984873762381543
T1214TS167_4,TS167,v2,4,8.984873762381543
T1214TS167_3,TS167,v2,3,8.196238639951313
T1214TS461_1,TS461,v2,1,6.995922338052933
